CostCenter,Account,cost,BPA
Sales-04,400000,160.54,phones.csv
Sales-04,400001,424.61,phones.csv
Sales-04,500000,26452.6,phones.csv
Sales-04,600000,5085.15,phones.csv
Sales-04,600001,14631.24,phones.csv
Sales-04,600002,28134.24,phones.csv
Sales-04,700000,8124.61,phones.csv
Sales-04,700001,3349.07,phones.csv
Sales-04,700002,9280.15,phones.csv
Sales-04,700003,2668.97,phones.csv
Sales-04,800000,5230.99,phones.csv
Sales-04,800001,4927.52,phones.csv
Sales-04,800002,3916.3,phones.csv
Sales-05,100000,93888.96,phones.csv
Sales-05,100001,24411.13,phones.csv
Sales-05,200000,56909.15,phones.csv
Sales-05,400000,912.15,phones.csv
Sales-05,400001,406,phones.csv
Sales-05,500000,30501.81,phones.csv
Sales-05,600000,28529.32,phones.csv
Sales-05,600001,4431.97,phones.csv
Sales-05,600002,19142.47,phones.csv
Sales-05,700000,9127.3,phones.csv
Sales-05,700001,500.94,phones.csv
Sales-05,700002,8260.18,phones.csv
Sales-05,700003,1363.96,phones.csv
Sales-05,800000,8469.07,phones.csv
Sales-05,800001,8169.75,phones.csv
Sales-05,800002,795.71,phones.csv
Marketing-01,100000,24355.31,phones.csv
Marketing-01,100001,6332.38,phones.csv
Marketing-01,200000,76380.39,phones.csv
Marketing-01,400000,383.79,phones.csv
Marketing-01,400001,633.79,phones.csv
Marketing-01,500000,16286.85,phones.csv
Marketing-01,600000,33884.18,phones.csv
Marketing-01,600001,36006.04,phones.csv
Marketing-01,600002,11219.66,phones.csv
Marketing-01,700000,979.76,phones.csv
Marketing-01,700001,5610.05,phones.csv
Marketing-01,700002,2498.32,phones.csv
Marketing-01,700003,3519.85,ITDemand.csv
Marketing-01,800000,3308.76,phones.csv
Marketing-01,800001,5746.56,phones.csv
Marketing-01,800002,2052.33,phones.csv
Marketing-02,100000,93714.58,phones.csv
Marketing-02,100001,24365.79,phones.csv
Marketing-02,200000,76617.02,phones.csv
Marketing-02,400000,18.64,phones.csv
Marketing-02,400001,896.82,ITDemand.csv
Marketing-02,500000,38352.48,phones.csv
Marketing-02,600000,12689.63,phones.csv
Marketing-02,600001,8946.67,phones.csv
Marketing-02,600002,14146.98,phones.csv
Marketing-02,700000,7072.89,phones.csv
Marketing-02,700001,5274.07,phones.csv
Marketing-02,700002,3755.83,phones.csv
Marketing-02,700003,437.72,phones.csv
Marketing-02,800000,525.01,phones.csv
Marketing-02,800001,1694.29,phones.csv
Marketing-02,800002,8484.82,phones.csv
Marketing-03,100000,5661.31,phones.csv
Marketing-03,100001,1471.94,phones.csv
Marketing-03,200000,54890.67,phones.csv
Marketing-03,400000,391.58,phones.csv
Marketing-03,400001,513.92,phones.csv
Marketing-03,500000,40432.3,phones.csv
Marketing-03,600000,40983.28,phones.csv
Marketing-03,600001,37838.16,phones.csv
Marketing-03,600002,10778.21,phones.csv
Marketing-03,700000,9285.22,phones.csv
Marketing-03,700001,9450.55,phones.csv
Marketing-03,700002,3998.68,phones.csv
Marketing-03,700003,1416.88,phones.csv
Marketing-03,800000,6561.38,phones.csv
Marketing-03,800001,4069.11,phones.csv
Marketing-03,800002,9944.51,phones.csv
Product-Mgmt-01,100000,94248.61,phones.csv
Product-Mgmt-01,100001,24504.64,phones.csv
Product-Mgmt-01,200000,90073.88,phones.csv
Product-Mgmt-01,400000,246.63,phones.csv
Product-Mgmt-01,400001,566.22,phones.csv
Product-Mgmt-01,500000,25082.26,phones.csv
Product-Mgmt-01,600000,10059.13,phones.csv
Product-Mgmt-01,600001,13739.36,phones.csv
Product-Mgmt-01,600002,29200.59,phones.csv
Product-Mgmt-01,700000,9794.23,phones.csv
Product-Mgmt-01,700001,6713.22,phones.csv
Product-Mgmt-01,700002,6227.4,phones.csv
Product-Mgmt-01,700003,20.96,phones.csv
Product-Mgmt-01,800000,6370.19,phones.csv
Product-Mgmt-01,800001,5213.82,phones.csv
Product-Mgmt-01,800002,5448.19,phones.csv
R&D-01,100000,56845.08,phones.csv
R&D-01,100001,14779.72,phones.csv
R&D-01,200000,92025.34,phones.csv
R&D-01,400000,5.83,phones.csv
R&D-01,400001,101.26,phones.csv
R&D-01,500000,43128.11,phones.csv
R&D-01,600000,39338.7,phones.csv
R&D-01,600001,43629.8,phones.csv
R&D-01,600002,32935.9,phones.csv
R&D-01,700000,160.03,phones.csv
R&D-01,700001,6653.48,phones.csv
R&D-01,700002,3909.09,phones.csv
R&D-01,700003,1384.31,phones.csv
R&D-01,800000,3448.53,phones.csv
R&D-01,800001,6781.25,phones.csv
R&D-01,800002,6134.67,phones.csv
R&D-02,100000,29485.3,phones.csv
R&D-02,100001,7666.18,phones.csv
R&D-02,200000,57812.7,phones.csv
R&D-02,400000,371.25,phones.csv
R&D-02,400001,689.84,phones.csv
R&D-02,500000,8104.71,phones.csv
R&D-02,600000,1884.51,phones.csv
R&D-02,600001,10808.21,phones.csv
R&D-02,600002,29388.33,phones.csv
R&D-02,700000,3550.94,phones.csv
R&D-02,700001,8719.75,phones.csv
R&D-02,700002,4990.04,phones.csv
R&D-02,700003,5045.95,phones.csv
R&D-02,800000,7182.42,phones.csv
R&D-02,800001,637.55,phones.csv
R&D-02,800002,421.1,phones.csv
R&D-03,100000,55403.71,phones.csv
R&D-03,100001,14404.96,phones.csv
R&D-03,200000,74825.44,phones.csv
R&D-03,400000,888.36,phones.csv
R&D-03,400001,988.78,phones.csv
R&D-03,500000,24134.17,phones.csv
R&D-03,600000,38342.73,phones.csv
R&D-03,600001,285.89,phones.csv
R&D-03,600002,38185.09,phones.csv
R&D-03,700000,9540.57,phones.csv
R&D-03,700001,4581.83,phones.csv
R&D-03,700002,598.66,phones.csv
R&D-03,700003,6351.88,phones.csv
R&D-03,800000,3748.89,phones.csv
R&D-03,800001,4703.86,phones.csv
R&D-03,800002,6971.68,phones.csv
R&D-04,100000,2890.9,phones.csv
R&D-04,100001,751.63,phones.csv
R&D-04,200000,20664.74,phones.csv
R&D-04,400000,153.67,phones.csv
R&D-04,400001,927.16,phones.csv
R&D-04,500000,12879.9,phones.csv
R&D-04,600000,5617.52,phones.csv
R&D-04,600001,25874.53,phones.csv
R&D-04,600002,17621.78,phones.csv
R&D-04,700000,1192.78,phones.csv
R&D-04,700001,3466.09,phones.csv
R&D-04,700002,6555.49,phones.csv
R&D-04,700003,4228.73,phones.csv
R&D-04,800000,1252.84,phones.csv
R&D-04,800001,3450.03,phones.csv
R&D-04,800002,2819.82,phones.csv
FIN-01,100000,44301.75,phones.csv
FIN-01,100001,11518.46,phones.csv
FIN-01,200000,26043.99,phones.csv
FIN-01,400000,689.85,phones.csv
FIN-01,400001,370.33,phones.csv
FIN-01,500000,3114.88,phones.csv
FIN-01,600000,17203.69,phones.csv
FIN-01,600001,20019.61,phones.csv
FIN-01,600002,41109.44,phones.csv
FIN-01,700000,4829.44,phones.csv
FIN-01,700001,2218.18,phones.csv
FIN-01,700002,2690.08,phones.csv
FIN-01,700003,6249.75,phones.csv
FIN-01,800000,862.25,phones.csv
FIN-01,800001,7664.27,phones.csv
FIN-01,800002,6020.19,phones.csv
ACC-01,100000,12612.56,phones.csv
ACC-01,100001,3279.27,phones.csv
ACC-01,200000,84060.49,phones.csv
ACC-01,400000,273.69,phones.csv
ACC-01,400001,526.1,phones.csv
ACC-01,500000,8922.66,phones.csv
ACC-01,600000,32054.17,phones.csv
ACC-01,600001,38688.06,phones.csv
ACC-01,600002,17508.38,phones.csv
ACC-01,700000,4093.02,phones.csv
ACC-01,700001,8993.46,phones.csv
ACC-01,700002,1546.85,phones.csv
ACC-01,700003,6442.22,phones.csv
ACC-01,800000,8688.51,phones.csv
ACC-01,800001,5219.59,phones.csv
ACC-01,800002,8225.46,phones.csv
IT-01,100000,38823.44,phones.csv
IT-01,100001,10094.09,phones.csv
IT-01,200000,3270.9,phones.csv
IT-01,400000,209.44,phones.csv
IT-01,400001,894.4,phones.csv
IT-01,500000,28318.46,phones.csv
IT-01,600000,30260.92,phones.csv
IT-01,600001,1788.69,phones.csv
IT-01,600002,23345.66,phones.csv
IT-01,700000,6721.48,phones.csv
IT-01,700001,7687.65,phones.csv
IT-01,700002,5217.38,phones.csv
IT-01,700003,9617.21,phones.csv
IT-01,800000,9093.76,phones.csv
IT-01,800001,2717.9,phones.csv
IT-01,800002,3152,phones.csv
PS-01,100000,93005.96,phones.csv
PS-01,100001,24181.55,phones.csv
PS-01,200000,23437.91,phones.csv
PS-01,400000,252.48,phones.csv
PS-01,400001,846.68,phones.csv
PS-01,500000,941.67,phones.csv
PS-01,600000,22344.5,phones.csv
PS-01,600001,43842.17,phones.csv
PS-01,600002,26988.38,phones.csv
PS-01,700000,3734.93,phones.csv
PS-01,700001,3379.74,phones.csv
PS-01,700002,150.28,phones.csv
PS-01,700003,8596.21,phones.csv
PS-01,800000,3046.62,phones.csv
PS-01,800001,4502.6,phones.csv
PS-01,800002,9688.67,phones.csv
IS-01,100000,68504.5,phones.csv
IS-01,100001,17811.17,phones.csv
IS-01,200000,31453.29,phones.csv
IS-01,400000,912.09,phones.csv
IS-01,400001,94.95,phones.csv
IS-01,500000,32119.37,phones.csv
IS-01,600000,18802.72,phones.csv
IS-01,600001,12272.07,phones.csv
IS-01,600002,9002.71,phones.csv
IS-01,700000,9135.63,phones.csv
IS-01,700001,5857.96,phones.csv
IS-01,700002,4159.14,phones.csv
IS-01,700003,3849.78,phones.csv
IS-01,800000,9691.71,phones.csv
IS-01,800001,62.36,phones.csv
IS-01,800002,4598.86,phones.csv
Exec-Office-01,100000,56684.33,phones.csv
Exec-Office-01,100001,14737.93,phones.csv
Exec-Office-01,200000,92594.3,phones.csv
Exec-Office-01,400000,811.35,phones.csv
Exec-Office-01,400001,700.67,phones.csv
Exec-Office-01,500000,25691.14,phones.csv
Exec-Office-01,600000,33911.24,phones.csv
Exec-Office-01,600001,14420.61,phones.csv
Exec-Office-01,600002,41450.07,phones.csv
Exec-Office-01,700000,5089.47,phones.csv
Exec-Office-01,700001,9431.38,phones.csv
Exec-Office-01,700002,9853.15,phones.csv
Exec-Office-01,700003,2358,phones.csv
Exec-Office-01,800000,8958.61,phones.csv
Exec-Office-01,800001,4738.03,phones.csv
Exec-Office-01,800002,4371.9,phones.csv
LEG-01,100000,86861.68,phones.csv
LEG-01,100001,22584.04,phones.csv
LEG-01,200000,87257.61,phones.csv
LEG-01,400000,641.1,phones.csv
LEG-01,400001,289.7,phones.csv
LEG-01,500000,34816.24,phones.csv
LEG-01,600000,625.14,phones.csv
LEG-01,600001,11465.73,phones.csv
LEG-01,600002,22560.42,phones.csv
LEG-01,700000,1871.16,phones.csv
LEG-01,700001,9997.67,phones.csv
LEG-01,700002,6650.88,phones.csv
LEG-01,700003,9838.87,phones.csv
LEG-01,800000,5125.25,phones.csv
LEG-01,800001,5524.84,phones.csv
LEG-01,800002,7123.67,phones.csv
TAX-01,100000,49541.87,phones.csv
TAX-01,100001,12880.89,phones.csv
TAX-01,200000,56724.64,phones.csv
TAX-01,400000,713.98,phones.csv
TAX-01,400001,274.01,phones.csv
TAX-01,500000,21902.44,phones.csv
TAX-01,600000,18264.24,phones.csv
TAX-01,600001,30792.35,phones.csv
TAX-01,600002,18157.92,phones.csv
TAX-01,700000,1596.16,phones.csv
TAX-01,700001,5759.33,phones.csv
TAX-01,700002,8649.51,phones.csv
TAX-01,700003,6115.85,phones.csv
TAX-01,800000,8728.53,phones.csv
TAX-01,800001,7627.47,phones.csv
TAX-01,800002,9703.58,phones.csv
