month,day,country,calls,duration,client,total_phonetime
7,12,UK,23.030293,29.4079126,VirginAtlantic,677.2728437
7,13,UK,31.888098,39.8601225,VirginAtlantic,1271.063493
7,14,UK,24.801854,33.659659,VirginAtlantic,834.8219482
7,15,UK,40.745903,22.1445125,VirginAtlantic,902.2981583
7,16,UK,5.314683,8.3263367,VirginAtlantic,44.25184011
7,18,UK,28.344976,2.1258732,VirginAtlantic,60.25782483
7,19,UK,14.172488,71.0395961,VirginAtlantic,1006.807823
7,20,UK,7.086244,45.8834299,VirginAtlantic,325.1411798
7,21,UK,28.344976,72.4568449,VirginAtlantic,2053.78753
8,1,CHI,17.5384539,79.50765768,AirChina,1394.441389
8,2,CHI,31.1794736,81.65124649,AirChina,2545.842884
8,3,CHI,17.5384539,12.66666115,AirChina,222.1536526
8,4,CHI,9.7435855,24.16409204,AirChina,235.4448968
8,5,CHI,3.8974342,72.88201954,AirChina,284.0528755
8,6,CHI,15.5897368,3.70256249,AirChina,57.7219747
8,9,CHI,23.3846052,28.06152624,AirChina,656.2077124
8,10,CHI,42.8717762,86.91278266,AirChina,3726.105367
8,11,CHI,15.5897368,76.97432545,AirChina,1200.009474
8,12,CHI,27.2820394,85.54868069,AirChina,2333.942477
8,13,CHI,13.6410197,33.51793412,AirChina,457.2187996
8,14,CHI,37.0256249,16.95383877,AirChina,627.7264749
8,15,CHI,19.487171,65.47689456,AirChina,1275.959441
8,16,CHI,35.0769078,2.72820394,AirChina,95.69695806
8,17,CHI,3.8974342,42.28716107,AirChina,164.8114278
8,18,CHI,11.6923026,55.34356564,AirChina,647.0937164
8,19,CHI,38.974342,29.03588479,AirChina,1131.654504
8,20,CHI,9.7435855,4.48204933,AirChina,43.67123086
8,1,FRA,37.0256249,86.52303924,AirFrance,3203.569596
8,2,FRA,7.7948684,59.63074326,AirFrance,464.8137963
8,3,FRA,17.5384539,11.10768747,AirFrance,194.8116646
8,4,FRA,7.7948684,64.3076643,AirFrance,501.2697803
8,5,FRA,44.8204933,77.16919716,AirFrance,3458.761484
8,6,FRA,15.5897368,81.06663136,AirFrance,1263.807446
8,7,FRA,31.1794736,29.62049992,AirFrance,923.5515953
8,8,FRA,0,24.16409204,AirFrance,0
8,9,FRA,3.8974342,36.44100977,AirFrance,142.0264378
8,10,FRA,38.974342,47.54869724,AirFrance,1853.179188
8,11,FRA,23.3846052,40.53331568,AirFrance,947.8555846
8,12,FRA,23.3846052,34.68716438,AirFrance,811.1456445
8,13,FRA,21.4358881,3.50769078,AirFrance,75.19046705
8,14,FRA,48.7179275,21.04614468,AirFrance,1025.324551
8,15,FRA,33.1281907,24.16409204,AirFrance,800.5126492
8,17,FRA,25.3333223,51.83587486,AirFrance,1313.174925
8,18,FRA,3.8974342,53.19997683,AirFrance,207.3434091
8,19,FRA,42.8717762,34.10254925,AirFrance,1462.036859
8,20,FRA,44.8204933,43.65126304,AirFrance,1956.471143
8,21,FRA,3.8974342,24.94357888,AirFrance,97.2159574
8,1,JPO,29.2307565,68.59484192,AirJapan,2005.079121
8,2,JPO,40.9230591,35.66152293,AirJapan,1459.37861
8,3,JPO,40.9230591,76.38971032,AirJapan,3126.10063
8,4,JPO,21.4358881,42.8717762,AirJapan,918.9945973
8,5,JPO,37.0256249,10.32820063,AirJapan,382.4080824
8,6,JPO,7.7948684,22.99486178,AirJapan,179.2419215
8,7,JPO,19.487171,53.39484854,AirJapan,1040.514544
8,8,JPO,35.0769078,61.18971694,AirJapan,2146.346059
8,9,JPO,21.4358881,49.49741434,AirJapan,1061.021035
8,10,JPO,11.6923026,37.99998345,AirJapan,444.3073053
8,11,JPO,9.7435855,67.62048337,AirJapan,658.8659613
8,12,JPO,11.6923026,72.88201954,AirJapan,852.1586266
8,13,JPO,13.6410197,62.55381891,AirJapan,853.2978761
8,14,JPO,35.0769078,43.84613475,AirJapan,1537.986826
8,15,JPO,9.7435855,9.15897037,AirJapan,89.24121089
8,16,JPO,17.5384539,83.01534846,AirJapan,1455.960862
8,17,JPO,44.8204933,6.23589472,AirJapan,279.4958775
8,18,JPO,5.8461513,67.62048337,AirJapan,395.3195768
8,19,JPO,5.8461513,51.83587486,AirJapan,303.0403672
8,20,JPO,13.6410197,56.31792419,AirJapan,768.2339133
8,1,MEX,5.8461513,7.59999669,AirMexico,44.43073053
8,2,MEX,19.487171,38.38972687,AirMexico,748.1071722
8,3,MEX,9.7435855,61.96920378,AirMexico,603.8022354
8,4,MEX,15.5897368,83.59996359,AirMexico,1303.301429
8,5,MEX,13.6410197,59.82561497,AirMexico,816.0823924
8,6,MEX,1.9487171,38.19485516,AirMexico,74.43096738
8,7,MEX,11.6923026,75.61022348,AirMexico,884.0576126
8,8,MEX,7.7948684,86.91278266,AirMexico,677.4737031
8,9,MEX,15.5897368,19.87691442,AirMexico,309.8758642
8,10,MEX,9.7435855,38.19485516,AirMexico,372.1548369
8,11,MEX,11.6923026,53.19997683,AirMexico,622.0302274
8,12,MEX,3.8974342,59.43587155,AirMexico,231.6473985
8,13,MEX,5.8461513,32.15383215,AirMexico,187.9761676
8,14,MEX,3.8974342,78.53329913,AirMexico,306.0783659
8,15,MEX,3.8974342,36.63588148,AirMexico,142.7859374
8,18,MEX,17.5384539,64.69740772,AirMexico,1134.692503
8,19,MEX,3.8974342,56.31792419,AirMexico,219.4954038
8,20,MEX,5.8461513,3.11794736,AirMexico,18.22799201
8,21,MEX,11.6923026,60.4102301,AirMexico,706.3346905
8,1,ITA,38.974342,71.90766099,Alitalia,2802.553772
8,2,ITA,1.9487171,77.75381229,Alitalia,151.5201836
8,3,ITA,44.8204933,17.34358219,Alitalia,777.3479093
8,4,ITA,13.6410197,78.33842742,Alitalia,1068.616032
8,5,ITA,5.8461513,63.52817746,Alitalia,371.3953372
8,6,ITA,13.6410197,79.70252939,Alitalia,1087.223774
8,7,ITA,37.0256249,62.55381891,Alitalia,2316.094235
8,8,ITA,40.9230591,14.03076312,Alitalia,574.1817484
8,9,ITA,9.7435855,68.01022679,Alitalia,662.6634596
8,10,ITA,42.8717762,18.51281245,Alitalia,793.6771522
8,11,ITA,35.0769078,1.55897368,Alitalia,54.68397604
8,12,ITA,29.2307565,73.07689125,Alitalia,2136.092814
8,13,ITA,37.0256249,10.91281576,Alitalia,404.0538229
8,14,ITA,46.7692104,44.43074988,Alitalia,2077.991089
8,15,ITA,35.0769078,27.47691111,Alitalia,963.8050776
8,16,ITA,52.6153617,27.67178282,Alitalia,1455.960862
8,18,ITA,38.974342,9.35384208,Alitalia,364.5598402
8,19,ITA,3.8974342,87.30252608,Alitalia,340.2558509
8,20,ITA,7.7948684,57.68202616,Alitalia,449.623803
8,21,ITA,15.5897368,15.00512167,Alitalia,233.9258975
8,1,USA,83.7948353,68.2050985,American,5715.234995
8,2,USA,33.1281907,67.62048337,American,2240.144268
8,3,USA,50.6666446,52.22561828,American,2646.09684
8,4,USA,70.1538156,65.28202285,American,4579.782993
8,5,USA,1.9487171,45.40510843,American,88.48171122
8,6,USA,38.974342,36.05126635,American,1405.074384
8,7,USA,19.487171,57.87689787,American,1127.857006
8,8,USA,50.6666446,31.37434531,American,1589.632803
8,9,USA,5.8461513,30.98460189,American,181.1406706
8,10,USA,60.4102301,12.47178944,American,753.4236698
8,11,USA,13.6410197,77.948684,American,1063.299534
8,12,USA,44.8204933,86.52303924,American,3878.005301
8,13,USA,1.9487171,16.75896706,American,32.65848569
8,14,USA,5.8461513,64.3076643,American,375.9523352
8,15,USA,35.0769078,65.47689456,American,2296.726994
8,16,USA,60.4102301,86.32816753,American,5215.104465
8,17,USA,1.9487171,22.60511836,American,44.0509807
8,18,USA,64.3076643,7.21025327,American,463.6745468
8,19,USA,81.8461182,79.11791426,American,6475.494162
8,20,USA,15.5897368,73.66150638,American,1148.363497
8,21,USA,56.5127959,61.96920378,American,3502.052965
8,1,UK,31.1794736,22.41024665,BA,698.7396938
8,2,UK,9.7435855,46.37946698,BA,451.902302
8,3,UK,21.4358881,69.76407218,BA,1495.454845
8,4,UK,11.6923026,67.23073995,BA,786.0821555
8,5,UK,17.5384539,43.26151962,BA,758.7401675
8,6,UK,35.0769078,24.16409204,BA,847.6016286
8,7,UK,37.0256249,83.98970701,BA,3109.771387
8,8,UK,19.487171,0.58461513,BA,11.39249501
8,9,UK,21.4358881,14.61537825,BA,313.2936127
8,10,UK,9.7435855,3.31281907,BA,32.27873585
8,11,UK,40.9230591,3.11794736,BA,127.5959441
8,12,UK,25.3333223,63.72304917,BA,1614.316543
8,13,UK,33.1281907,4.09230591,BA,135.5706906
8,14,UK,27.2820394,71.32304586,BA,1945.838147
8,15,UK,9.7435855,58.07176958,BA,565.827252
8,17,UK,48.7179275,61.77433207,BA,3009.517431
8,18,UK,27.2820394,12.27691773,BA,334.9393532
8,19,UK,13.6410197,66.84099653,BA,911.7793504
8,20,UK,44.8204933,23.57947691,BA,1056.843787
8,21,UK,38.974342,53.39484854,BA,2081.029088
8,1,DUB,15.5897368,20.46152955,EmiratesAirlines,318.9898602
8,2,DUB,13.6410197,83.59996359,EmiratesAirlines,1140.38875
8,3,DUB,38.974342,57.68202616,EmiratesAirlines,2248.119015
8,4,DUB,29.2307565,41.31280252,EmiratesAirlines,1207.604471
8,5,DUB,11.6923026,59.24099984,EmiratesAirlines,692.6636965
8,6,DUB,9.7435855,75.80509519,EmiratesAirlines,738.6134263
8,7,DUB,44.8204933,13.83589141,EmiratesAirlines,620.1314782
8,8,DUB,42.8717762,10.71794405,EmiratesAirlines,459.4972986
8,9,DUB,25.3333223,55.14869393,EmiratesAirlines,1397.099638
8,10,DUB,25.3333223,65.86663798,EmiratesAirlines,1668.620769
8,11,DUB,21.4358881,34.29742096,EmiratesAirlines,735.1956778
8,12,DUB,7.7948684,62.3589472,EmiratesAirlines,486.079787
8,13,DUB,33.1281907,40.14357226,EmiratesAirlines,1329.883917
8,14,DUB,48.7179275,72.49227612,EmiratesAirlines,3531.673452
8,15,DUB,21.4358881,26.69742427,EmiratesAirlines,572.2829992
8,16,DUB,1.9487171,68.39997021,EmiratesAirlines,133.2921916
8,17,DUB,44.8204933,12.27691773,EmiratesAirlines,550.2575089
8,18,DUB,3.8974342,13.83589141,EmiratesAirlines,53.92447637
8,19,DUB,25.3333223,75.9999669,EmiratesAirlines,1925.331656
8,20,DUB,17.5384539,6.82050985,EmiratesAirlines,119.6211976
8,21,DUB,27.2820394,49.88715776,EmiratesAirlines,1361.023404
8,1,HEL,37.0256249,67.81535508,SwissAir,2510.9059
8,2,HEL,37.0256249,71.32304586,SwissAir,2640.780343
8,3,HEL,17.5384539,37.80511174,SwissAir,663.0432094
8,4,HEL,1.9487171,35.27177951,SwissAir,68.73471988
8,5,HEL,15.5897368,14.03076312,SwissAir,218.7359041
8,6,HEL,1.9487171,72.88201954,SwissAir,142.0264378
8,7,HEL,27.2820394,72.1025327,SwissAir,1967.104138
8,8,HEL,23.3846052,80.67688794,SwissAir,1886.597173
8,9,HEL,5.8461513,86.32816753,SwissAir,504.6875288
8,10,HEL,38.974342,75.61022348,SwissAir,2946.858709
8,11,HEL,19.487171,60.99484523,SwissAir,1188.616979
8,12,HEL,38.974342,34.49229267,SwissAir,1344.314411
8,13,HEL,23.3846052,15.00512167,SwissAir,350.8888462
8,14,HEL,29.2307565,20.46152955,SwissAir,598.1059879
8,15,HEL,37.0256249,75.02560835,SwissAir,2777.870033
8,16,HEL,29.2307565,21.24101639,SwissAir,620.8909779
8,17,HEL,5.8461513,34.10254925,SwissAir,199.3686626
8,18,HEL,25.3333223,14.61537825,SwissAir,370.2560877
8,19,HEL,21.4358881,54.95382222,SwissAir,1177.983984
8,20,HEL,0,23.77434862,SwissAir,0
8,21,HEL,17.5384539,1.16923026,SwissAir,20.50649101
8,1,SAL,1.9487171,58.65638471,TACA,114.3046999
8,2,SAL,7.7948684,33.32306241,TACA,259.7488862
8,3,SAL,3.8974342,14.61537825,TACA,56.96247504
8,4,SAL,3.8974342,26.30768085,TACA,102.5324551
8,5,SAL,1.9487171,56.90253932,TACA,110.8869514
8,6,SAL,0,76.19483861,TACA,0
8,7,SAL,5.8461513,0.19487171,TACA,1.139249501
8,8,SAL,7.7948684,83.01534846,TACA,647.0937164
8,9,SAL,0,63.13843404,TACA,0
8,10,SAL,0,49.88715776,TACA,0
8,11,SAL,5.8461513,50.86151631,TACA,297.3441197
8,12,SAL,3.8974342,76.77945374,TACA,299.2428689
8,13,SAL,0,58.26664129,TACA,0
8,14,SAL,3.8974342,14.42050654,TACA,56.20297537
8,15,SAL,3.8974342,65.67176627,TACA,255.9513878
8,16,SAL,5.8461513,26.11280914,TACA,152.6594331
8,17,SAL,5.8461513,80.67688794,TACA,471.6492933
8,18,SAL,5.8461513,27.2820394,TACA,159.4949301
8,19,SAL,0,28.06152624,TACA,0
8,20,SAL,3.8974342,3.11794736,TACA,12.15199467
8,21,SAL,7.7948684,71.51791757,TACA,557.4727557
8,1,UK,38.974342,85.93842411,VirginAtlantic,3349.393532
8,2,UK,3.8974342,21.63075981,VirginAtlantic,84.30446306
8,3,UK,44.8204933,60.02048668,VirginAtlantic,2690.147821
8,4,UK,37.0256249,46.18459527,VirginAtlantic,1710.013501
8,5,UK,5.8461513,31.76408873,VirginAtlantic,185.6976686
8,6,UK,3.8974342,83.01534846,VirginAtlantic,323.5468582
8,7,UK,27.2820394,58.85125642,VirginAtlantic,1605.582296
8,8,UK,35.0769078,29.2307565,VirginAtlantic,1025.324551
8,9,UK,3.8974342,38.58459858,VirginAtlantic,150.3809341
8,10,UK,37.0256249,17.73332561,VirginAtlantic,656.5874623
8,11,UK,9.7435855,23.57947691,VirginAtlantic,229.7486493
8,12,UK,25.3333223,32.34870386,VirginAtlantic,819.5001409
8,13,UK,35.0769078,43.84613475,VirginAtlantic,1537.986826
8,14,UK,27.2820394,37.0256249,VirginAtlantic,1010.134557
8,15,UK,44.8204933,24.35896375,VirginAtlantic,1091.780772
8,16,UK,5.8461513,9.15897037,VirginAtlantic,53.54472654
8,18,UK,31.1794736,2.33846052,VirginAtlantic,72.91196805
8,19,UK,15.5897368,78.14355571,VirginAtlantic,1218.237466
8,20,UK,7.7948684,50.47177289,VirginAtlantic,393.4208276
8,21,UK,31.1794736,79.70252939,VirginAtlantic,2485.082911
9,1,CHI,19.29229929,87.45842345,AirChina,1687.274081
9,2,CHI,34.29742096,89.81637114,AirChina,3080.46989
9,3,CHI,19.29229929,13.93332727,AirChina,268.8059197
9,4,CHI,10.71794405,26.58050124,AirChina,284.8883252
9,5,CHI,4.28717762,80.17022149,AirChina,343.7039794
9,6,CHI,17.14871048,4.072818739,AirChina,69.84358939
9,9,CHI,25.72306572,30.86767886,AirChina,794.011332
9,10,CHI,47.15895382,95.60406093,AirChina,4508.587494
9,11,CHI,17.14871048,84.671758,AirChina,1452.011464
9,12,CHI,30.01024334,94.10354876,AirChina,2824.070397
9,13,CHI,15.00512167,36.86972753,AirChina,553.2347476
9,14,CHI,40.72818739,18.64922265,AirChina,759.5490346
9,15,CHI,21.4358881,72.02458402,AirChina,1543.910923
9,16,CHI,38.58459858,3.001024334,AirChina,115.7933193
9,17,CHI,4.28717762,46.51587718,AirChina,199.4218276
9,18,CHI,12.86153286,60.8779222,AirChina,782.9833969
9,19,CHI,42.8717762,31.93947327,AirChina,1369.30195
9,20,CHI,10.71794405,4.930254263,AirChina,52.84218934
9,1,FRA,40.72818739,95.17534316,AirFrance,3876.319211
9,2,FRA,8.57435524,65.59381759,AirFrance,562.4246935
9,3,FRA,19.29229929,12.21845622,AirFrance,235.7221142
9,4,FRA,8.57435524,70.73843073,AirFrance,606.5364342
9,5,FRA,49.30254263,84.88611688,AirFrance,4185.101396
9,6,FRA,17.14871048,89.1732945,AirFrance,1529.20701
9,7,FRA,34.29742096,32.58254991,AirFrance,1117.49743
9,8,FRA,0,26.58050124,AirFrance,0
9,9,FRA,4.28717762,40.08511075,AirFrance,171.8519897
9,10,FRA,42.8717762,52.30356696,AirFrance,2242.346817
9,11,FRA,25.72306572,44.58664725,AirFrance,1146.905257
9,12,FRA,25.72306572,38.15588082,AirFrance,981.4862299
9,13,FRA,23.57947691,3.858459858,AirFrance,90.98046513
9,14,FRA,53.58972025,23.15075915,AirFrance,1240.642706
9,15,FRA,36.44100977,26.58050124,AirFrance,968.6203055
9,17,FRA,27.86665453,57.01946235,AirFrance,1588.941659
9,18,FRA,4.28717762,58.51997451,AirFrance,250.8855251
9,19,FRA,47.15895382,37.51280418,AirFrance,1769.0646
9,20,FRA,49.30254263,48.01638934,AirFrance,2367.330083
9,21,FRA,4.28717762,27.43793677,AirFrance,117.6313085
9,1,JPO,32.15383215,75.45432611,AirJapan,2426.145737
9,2,JPO,45.01536501,39.22767522,AirJapan,1765.848119
9,3,JPO,45.01536501,84.02868135,AirJapan,3782.581762
9,4,JPO,23.57947691,47.15895382,AirJapan,1111.983463
9,5,JPO,40.72818739,11.36102069,AirJapan,462.7137797
9,6,JPO,8.57435524,25.29434796,AirJapan,216.882725
9,7,JPO,21.4358881,58.73433339,AirJapan,1259.022598
9,8,JPO,38.58459858,67.30868863,AirJapan,2597.078732
9,9,JPO,23.57947691,54.44715577,AirJapan,1283.835452
9,10,JPO,12.86153286,41.7999818,AirJapan,537.6118394
9,11,JPO,10.71794405,74.38253171,AirJapan,797.2278131
9,12,JPO,12.86153286,80.17022149,AirJapan,1031.111938
9,13,JPO,15.00512167,68.8092008,AirJapan,1032.49043
9,14,JPO,38.58459858,48.23074823,AirJapan,1860.964059
9,15,JPO,10.71794405,10.07486741,AirJapan,107.9818652
9,16,JPO,19.29229929,91.31688331,AirJapan,1761.712643
9,17,JPO,49.30254263,6.859484192,AirJapan,338.1900118
9,18,JPO,6.43076643,74.38253171,AirJapan,478.3366879
9,19,JPO,6.43076643,57.01946235,AirJapan,366.6788443
9,20,JPO,15.00512167,61.94971661,AirJapan,929.5630351
9,1,MEX,6.43076643,8.359996359,AirMexico,53.76118394
9,2,MEX,21.4358881,42.22869956,AirMexico,905.2096783
9,3,MEX,10.71794405,68.16612416,AirMexico,730.6007048
9,4,MEX,17.14871048,91.95995995,AirMexico,1576.994729
9,5,MEX,15.00512167,65.80817647,AirMexico,987.4596948
9,6,MEX,2.14358881,42.01434068,AirMexico,90.06147053
9,7,MEX,12.86153286,83.17124583,AirMexico,1069.709711
9,8,MEX,8.57435524,95.60406093,AirMexico,819.7431808
9,9,MEX,17.14871048,21.86460586,AirMexico,374.9497957
9,10,MEX,10.71794405,42.01434068,AirMexico,450.3073527
9,11,MEX,12.86153286,58.51997451,AirMexico,752.6565752
9,12,MEX,4.28717762,65.37945871,AirMexico,280.2933522
9,13,MEX,6.43076643,35.36921537,AirMexico,227.4511628
9,14,MEX,4.28717762,86.38662904,AirMexico,370.3548227
9,15,MEX,4.28717762,40.29946963,AirMexico,172.7709843
9,18,MEX,19.29229929,71.16714849,AirMexico,1372.977928
9,19,MEX,4.28717762,61.94971661,AirMexico,265.5894386
9,20,MEX,6.43076643,3.429742096,AirMexico,22.05587033
9,21,MEX,12.86153286,66.45125311,AirMexico,854.6649755
9,1,ITA,42.8717762,79.09842709,Alitalia,3391.090064
9,2,ITA,2.14358881,85.52919352,Alitalia,183.3394222
9,3,ITA,49.30254263,19.07794041,Alitalia,940.5909703
9,4,ITA,15.00512167,86.17227016,Alitalia,1293.025398
9,5,ITA,6.43076643,69.88099521,Alitalia,449.3883581
9,6,ITA,15.00512167,87.67278233,Alitalia,1315.540766
9,7,ITA,40.72818739,68.8092008,Alitalia,2802.474024
9,8,ITA,45.01536501,15.43383943,Alitalia,694.7599155
9,9,ITA,10.71794405,74.81124947,Alitalia,801.8227861
9,10,ITA,47.15895382,20.3640937,Alitalia,960.3493541
9,11,ITA,38.58459858,1.714871048,Alitalia,66.167611
9,12,ITA,32.15383215,80.38458038,Alitalia,2584.672305
9,13,ITA,40.72818739,12.00409734,Alitalia,488.9051257
9,14,ITA,51.44613144,48.87382487,Alitalia,2514.369218
9,15,ITA,38.58459858,30.22460222,Alitalia,1166.204144
9,16,ITA,57.87689787,30.4389611,Alitalia,1761.712643
9,18,ITA,42.8717762,10.28922629,Alitalia,441.1174067
9,19,ITA,4.28717762,96.03277869,Alitalia,411.7095796
9,20,ITA,8.57435524,63.45022878,Alitalia,544.0448016
9,21,ITA,17.14871048,16.50563384,Alitalia,283.050336
9,1,USA,92.17431883,75.02560835,American,6915.434344
9,2,USA,36.44100977,74.38253171,American,2710.574565
9,3,USA,55.73330906,57.44818011,American,3201.777177
9,4,USA,77.16919716,71.81022514,American,5541.537422
9,5,USA,2.14358881,49.94561927,American,107.0628706
9,6,USA,42.8717762,39.65639299,American,1700.140005
9,7,USA,21.4358881,63.66458766,American,1364.706977
9,8,USA,55.73330906,34.51177984,American,1923.455692
9,9,USA,6.43076643,34.08306208,American,219.1802114
9,10,USA,66.45125311,13.71896838,American,911.6426405
9,11,USA,15.00512167,85.7435524,American,1286.592436
9,12,USA,49.30254263,95.17534316,American,4692.386414
9,13,USA,2.14358881,18.43486377,American,39.51676768
9,14,USA,6.43076643,70.73843073,American,454.9023256
9,15,USA,38.58459858,72.02458402,American,2779.039662
9,16,USA,66.45125311,94.96098428,American,6310.276402
9,17,USA,2.14358881,24.8656302,American,53.30168664
9,18,USA,70.73843073,7.931278597,American,561.0462016
9,19,USA,90.03073002,87.02970569,American,7835.347936
9,20,USA,17.14871048,81.02765702,American,1389.519831
9,21,USA,62.16407549,68.16612416,American,4237.484088
9,1,UK,34.29742096,24.65127132,BA,845.4750295
9,2,UK,10.71794405,51.01741368,BA,546.8017854
9,3,UK,23.57947691,76.7404794,BA,1809.500362
9,4,UK,12.86153286,73.95381395,BA,951.1594082
9,5,UK,19.29229929,47.58767158,BA,918.0756027
9,6,UK,38.58459858,26.58050124,BA,1025.597971
9,7,UK,40.72818739,92.38867771,BA,3762.823379
9,8,UK,21.4358881,0.643076643,BA,13.78491896
9,9,UK,23.57947691,16.07691608,BA,379.0852714
9,10,UK,10.71794405,3.644100977,BA,39.05727038
9,11,UK,45.01536501,3.429742096,BA,154.3910923
9,12,UK,27.86665453,70.09535409,BA,1953.323017
9,13,UK,36.44100977,4.501536501,BA,164.0405356
9,14,UK,30.01024334,78.45535045,BA,2354.464158
9,15,UK,10.71794405,63.87894654,BA,684.650975
9,17,UK,53.58972025,67.95176528,BA,3641.516092
9,18,UK,30.01024334,13.5046095,BA,405.2766174
9,19,UK,15.00512167,73.52509618,BA,1103.253014
9,20,UK,49.30254263,25.9374246,BA,1278.780982
9,21,UK,42.8717762,58.73433339,BA,2518.045197
9,1,DUB,17.14871048,22.50768251,EmiratesAirlines,385.9777309
9,2,DUB,15.00512167,91.95995995,EmiratesAirlines,1379.870388
9,3,DUB,42.8717762,63.45022878,EmiratesAirlines,2720.224008
9,4,DUB,32.15383215,45.44408277,EmiratesAirlines,1461.20141
9,5,DUB,12.86153286,65.16509982,EmiratesAirlines,838.1230727
9,6,DUB,10.71794405,83.38560471,EmiratesAirlines,893.7222458
9,7,DUB,49.30254263,15.21948055,EmiratesAirlines,750.3590887
9,8,DUB,47.15895382,11.78973846,EmiratesAirlines,555.9917313
9,9,DUB,27.86665453,60.66356332,EmiratesAirlines,1690.490562
9,10,DUB,27.86665453,72.45330178,EmiratesAirlines,2019.03113
9,11,DUB,23.57947691,37.72716306,EmiratesAirlines,889.5867702
9,12,DUB,8.57435524,68.59484192,EmiratesAirlines,588.1565423
9,13,DUB,36.44100977,44.15792949,EmiratesAirlines,1609.15954
9,14,DUB,53.58972025,79.74150373,EmiratesAirlines,4273.324877
9,15,DUB,23.57947691,29.3671667,EmiratesAirlines,692.462429
9,16,DUB,2.14358881,75.23996723,EmiratesAirlines,161.2835518
9,17,DUB,49.30254263,13.5046095,EmiratesAirlines,665.8115857
9,18,DUB,4.28717762,15.21948055,EmiratesAirlines,65.24861641
9,19,DUB,27.86665453,83.59996359,EmiratesAirlines,2329.651304
9,20,DUB,19.29229929,7.502560835,EmiratesAirlines,144.7416491
9,21,DUB,30.01024334,54.87587354,EmiratesAirlines,1646.838318
9,1,HEL,40.72818739,74.59689059,SwissAir,3038.196139
9,2,HEL,40.72818739,78.45535045,SwissAir,3195.344215
9,3,HEL,19.29229929,41.58562291,SwissAir,802.2822834
9,4,HEL,2.14358881,38.79895746,SwissAir,83.16901105
9,5,HEL,17.14871048,15.43383943,SwissAir,264.670444
9,6,HEL,2.14358881,80.17022149,SwissAir,171.8519897
9,7,HEL,30.01024334,79.31278597,SwissAir,2380.196007
9,8,HEL,25.72306572,88.74457673,SwissAir,2282.78258
9,9,HEL,6.43076643,94.96098428,SwissAir,610.6719099
9,10,HEL,42.8717762,83.17124583,SwissAir,3565.699037
9,11,HEL,21.4358881,67.09432975,SwissAir,1438.226545
9,12,HEL,42.8717762,37.94152194,SwissAir,1626.620437
9,13,HEL,25.72306572,16.50563384,SwissAir,424.5755039
9,14,HEL,32.15383215,22.50768251,SwissAir,723.7082454
9,15,HEL,40.72818739,82.52816919,SwissAir,3361.22274
9,16,HEL,32.15383215,23.36511803,SwissAir,751.2780833
9,17,HEL,6.43076643,37.51280418,SwissAir,241.2360818
9,18,HEL,27.86665453,16.07691608,SwissAir,448.0098662
9,19,HEL,23.57947691,60.44920444,SwissAir,1425.36062
9,20,HEL,0,26.15178348,SwissAir,0
9,21,HEL,19.29229929,1.286153286,SwissAir,24.81285413
9,1,SAL,2.14358881,64.52202318,TACA,138.3086869
9,2,SAL,8.57435524,36.65536865,TACA,314.2961523
9,3,SAL,4.28717762,16.07691608,TACA,68.9245948
9,4,SAL,4.28717762,28.93844894,TACA,124.0642706
9,5,SAL,2.14358881,62.59279325,TACA,134.1732112
9,6,SAL,0,83.81432247,TACA,0
9,7,SAL,6.43076643,0.214358881,TACA,1.378491896
9,8,SAL,8.57435524,91.31688331,TACA,782.9833969
9,9,SAL,0,69.45227744,TACA,0
9,10,SAL,0,54.87587354,TACA,0
9,11,SAL,6.43076643,55.94766794,TACA,359.7863848
9,12,SAL,4.28717762,84.45739911,TACA,362.0838713
9,13,SAL,0,64.09330542,TACA,0
9,14,SAL,4.28717762,15.86255719,TACA,68.0056002
9,15,SAL,4.28717762,72.2389429,TACA,309.7011793
9,16,SAL,6.43076643,28.72409005,TACA,184.7179141
9,17,SAL,6.43076643,88.74457673,TACA,570.6956449
9,18,SAL,6.43076643,30.01024334,TACA,192.9888654
9,19,SAL,0,30.86767886,TACA,0
9,20,SAL,4.28717762,3.429742096,TACA,14.70391356
9,21,SAL,8.57435524,78.66970933,TACA,674.5420344
9,1,UK,42.8717762,94.53226652,VirginAtlantic,4052.766174
9,2,UK,4.28717762,23.79383579,VirginAtlantic,102.0084003
9,3,UK,49.30254263,66.02253535,VirginAtlantic,3255.078864
9,4,UK,40.72818739,50.8030548,VirginAtlantic,2069.116336
9,5,UK,6.43076643,34.9404976,VirginAtlantic,224.694179
9,6,UK,4.28717762,91.31688331,VirginAtlantic,391.4916984
9,7,UK,30.01024334,64.73638206,VirginAtlantic,1942.754579
9,8,UK,38.58459858,32.15383215,VirginAtlantic,1240.642706
9,9,UK,4.28717762,42.44305844,VirginAtlantic,181.9609303
9,10,UK,40.72818739,19.50665817,VirginAtlantic,794.4708293
9,11,UK,10.71794405,25.9374246,VirginAtlantic,277.9958657
9,12,UK,27.86665453,35.58357425,VirginAtlantic,991.5951705
9,13,UK,38.58459858,48.23074823,VirginAtlantic,1860.964059
9,14,UK,30.01024334,40.72818739,VirginAtlantic,1222.262814
9,15,UK,49.30254263,26.79486013,VirginAtlantic,1321.054734
9,16,UK,6.43076643,10.07486741,VirginAtlantic,64.78911911
9,18,UK,34.29742096,2.572306572,VirginAtlantic,88.22348134
