CostCenter,Account,cost,BPA
Sales-04,800000,1.800170898,phones.csv
Sales-04,800001,3.001591797,phones.csv
Sales-04,800002,1.365947266,phones.csv
Sales-05,100000,15.68441406,sales.csv
Sales-05,100001,4.077949219,sales.csv
Sales-05,200000,31.88258301,sales.csv
Sales-05,400000,0.268422852,sales.csv
Sales-05,400001,0.150019531,sales.csv
Sales-05,500000,20.61691406,sales.csv
Sales-05,600000,7.421796875,sales.csv
Sales-05,600001,0.163168945,sales.csv
Sales-05,600002,21.63112305,sales.csv
Sales-05,700000,1.560302734,ITDemand.csv
Sales-05,700001,1.831376953,ITDemand.csv
Sales-05,700002,0.018496094,ITDemand.csv
Sales-05,700003,2.319926758,ITDemand.csv
Sales-05,800000,1.233569336,sales.csv
Sales-05,800001,4.777329102,sales.csv
Sales-05,800002,0.925693359,sales.csv
Marketing-01,100000,48.31021484,sales.csv
Marketing-01,100001,12.5606543,sales.csv
Marketing-01,200000,8.775712891,sales.csv
Marketing-01,400000,0.050644531,sales.csv
Marketing-01,400001,0.265986328,sales.csv
Marketing-01,500000,20.50447754,sales.csv
Marketing-01,600000,4.783759766,sales.csv
Marketing-01,600001,0.571875,sales.csv
Marketing-01,600002,18.48992188,sales.csv
Marketing-01,700000,1.214335938,ITDemand.csv
Marketing-01,700001,4.191098633,ITDemand.csv
Marketing-01,700002,0.048764648,ITDemand.csv
Marketing-01,700003,4.764921875,ITDemand.csv
Marketing-01,800000,2.374682617,sales.csv
Marketing-01,800001,1.614902344,sales.csv
Marketing-01,800002,0.70340332,sales.csv
Marketing-02,100000,40.65558105,sales.csv
Marketing-02,100001,10.57044922,sales.csv
Marketing-02,200000,9.506381836,sales.csv
Marketing-02,400000,0.128198242,sales.csv
Marketing-02,400001,0.431660156,sales.csv
Marketing-02,500000,13.20717773,sales.csv
Marketing-02,600000,16.22176758,sales.csv
Marketing-02,600001,0.201967773,sales.csv
Marketing-02,600002,21.85181641,sales.csv
Marketing-02,700000,0.036757813,ITDemand.csv
Marketing-02,700001,3.720810547,ITDemand.csv
Marketing-02,700002,3.463168945,ITDemand.csv
Marketing-02,700003,4.024223633,ITDemand.csv
Marketing-02,800000,2.038237305,sales.csv
Marketing-02,800001,0.557680664,sales.csv
Marketing-02,800002,3.057646484,sales.csv
Marketing-03,100000,4.794648438,sales.csv
Marketing-03,100001,1.246606445,sales.csv
Marketing-03,200000,13.57410156,sales.csv
Marketing-03,400000,0.471787109,sales.csv
Marketing-03,400001,0.072905273,sales.csv
Marketing-03,500000,13.69724609,sales.csv
Marketing-03,600000,6.288466797,sales.csv
Marketing-03,600001,4.428735352,sales.csv
Marketing-03,600002,11.0690332,sales.csv
Marketing-03,700000,3.988222656,ITDemand.csv
Marketing-03,700001,2.710205078,ITDemand.csv
Marketing-03,700002,4.613583984,ITDemand.csv
Marketing-03,700003,0.888540039,ITDemand.csv
Marketing-03,800000,3.010395508,sales.csv
Marketing-03,800001,2.485898438,sales.csv
Marketing-03,800002,0.776269531,sales.csv
Product-Mgmt-01,100000,21.31412598,implementation.csv
Product-Mgmt-01,100001,5.541674805,implementation.csv
Product-Mgmt-01,200000,28.6202832,implementation.csv
Product-Mgmt-01,400000,0.455610352,implementation.csv
Product-Mgmt-01,400001,0.412758789,implementation.csv
Product-Mgmt-01,500000,5.97394043,implementation.csv
Product-Mgmt-01,600000,20.86631348,implementation.csv
Product-Mgmt-01,600001,10.80706055,implementation.csv
Product-Mgmt-01,600002,18.64005371,implementation.csv
Product-Mgmt-01,700000,0.627915039,ITDemand.csv
Product-Mgmt-01,700001,4.237822266,ITDemand.csv
Product-Mgmt-01,700002,3.31612793,ITDemand.csv
Product-Mgmt-01,700003,3.227661133,ITDemand.csv
Product-Mgmt-01,800000,4.162558594,implementation.csv
Product-Mgmt-01,800001,3.972670898,implementation.csv
Product-Mgmt-01,800002,0.742080078,implementation.csv
R&D-01,100000,40.38041016,implementation.csv
R&D-01,100001,10.49890625,implementation.csv
R&D-01,200000,14.01371582,implementation.csv
R&D-01,400000,0.385756836,implementation.csv
R&D-01,400001,0.289726563,implementation.csv
R&D-01,500000,7.84059082,implementation.csv
R&D-01,600000,17.29003906,implementation.csv
R&D-01,600001,16.45595215,implementation.csv
R&D-01,600002,11.45206543,implementation.csv
R&D-01,700000,1.529604492,ITDemand.csv
R&D-01,700001,4.691982422,ITDemand.csv
R&D-01,700002,4.044907227,ITDemand.csv
R&D-01,700003,2.620537109,ITDemand.csv
R&D-01,800000,0.224770508,implementation.csv
R&D-01,800001,3.028964844,implementation.csv
R&D-01,800002,4.048994141,implementation.csv
R&D-02,100000,31.59845215,implementation.csv
R&D-02,100001,8.215595703,implementation.csv
R&D-02,200000,1.288320313,implementation.csv
R&D-02,400000,0.405288086,implementation.csv
R&D-02,400001,0.163242188,implementation.csv
R&D-02,500000,18.39839844,implementation.csv
R&D-02,600000,1.087143555,implementation.csv
R&D-02,600001,21.62143066,implementation.csv
R&D-02,600002,9.185556641,implementation.csv
R&D-02,700000,2.503505859,ITDemand.csv
R&D-02,700001,4.275795898,ITDemand.csv
R&D-02,700002,2.636367188,ITDemand.csv
R&D-02,700003,3.737470703,ITDemand.csv
R&D-02,800000,0.936362305,implementation.csv
R&D-02,800001,1.133657227,implementation.csv
R&D-02,800002,3.069956055,implementation.csv
R&D-03,100000,11.29521973,implementation.csv
R&D-03,100001,2.936757813,implementation.csv
R&D-03,200000,29.28537109,implementation.csv
R&D-03,400000,0.310703125,implementation.csv
R&D-03,400001,0.19362793,implementation.csv
R&D-03,500000,2.368842773,implementation.csv
R&D-03,600000,20.43851563,implementation.csv
R&D-03,600001,5.136665039,implementation.csv
R&D-03,600002,4.314360352,implementation.csv
R&D-03,700000,2.461733398,ITDemand.csv
R&D-03,700001,0.942617188,ITDemand.csv
R&D-03,700002,2.659716797,ITDemand.csv
R&D-03,700003,2.48965332,ITDemand.csv
R&D-03,800000,1.601577148,implementation.csv
R&D-03,800001,0.387192383,implementation.csv
R&D-03,800002,2.057446289,implementation.csv
R&D-04,100000,16.80380371,sales.csv
R&D-04,100001,4.368989258,sales.csv
R&D-04,200000,30.03119141,sales.csv
R&D-04,400000,0.139550781,sales.csv
R&D-04,400001,0.29496582,sales.csv
R&D-04,500000,21.05125488,sales.csv
R&D-04,600000,18.67174805,sales.csv
R&D-04,600001,4.71515625,sales.csv
R&D-04,600002,4.351044922,sales.csv
R&D-04,700000,1.763242188,ITDemand.csv
R&D-04,700001,2.438496094,ITDemand.csv
R&D-04,700002,1.792407227,ITDemand.csv
R&D-04,700003,0.66090332,ITDemand.csv
R&D-04,800000,0.731347656,sales.csv
R&D-04,800001,1.928852539,sales.csv
R&D-04,800002,1.803852539,sales.csv
FIN-01,100000,2.964321289,sales.csv
FIN-01,100001,0.770722656,sales.csv
FIN-01,200000,25.77228027,sales.csv
FIN-01,400000,0.468666992,sales.csv
FIN-01,400001,0.279985352,sales.csv
FIN-01,500000,19.98049316,sales.csv
FIN-01,600000,1.512519531,sales.csv
FIN-01,600001,18.69526367,sales.csv
FIN-01,600002,20.33676758,sales.csv
FIN-01,700000,4.33340332,ITDemand.csv
FIN-01,700001,2.458178711,ITDemand.csv
FIN-01,700002,3.628051758,ITDemand.csv
FIN-01,700003,3.036181641,ITDemand.csv
FIN-01,800000,2.009580078,sales.csv
FIN-01,800001,2.372426758,sales.csv
FIN-01,800002,3.21296875,sales.csv
ACC-01,100000,7.252753906,sales.csv
ACC-01,100001,1.885717773,sales.csv
ACC-01,200000,8.699750977,sales.csv
ACC-01,400000,0.207666016,sales.csv
ACC-01,400001,0.320170898,sales.csv
ACC-01,500000,14.63038086,sales.csv
ACC-01,600000,15.82228516,sales.csv
ACC-01,600001,7.1090625,sales.csv
ACC-01,600002,10.38766602,sales.csv
ACC-01,700000,2.611645508,ITDemand.csv
ACC-01,700001,3.317148438,ITDemand.csv
ACC-01,700002,4.301674805,ITDemand.csv
ACC-01,700003,2.461176758,ITDemand.csv
ACC-01,800000,1.039707031,sales.csv
ACC-01,800001,4.289067383,sales.csv
ACC-01,800002,4.863032227,sales.csv
IT-01,100000,30.14790039,ITDemand.csv
IT-01,100001,7.838452148,ITDemand.csv
IT-01,200000,42.61456055,ITDemand.csv
IT-01,400000,0.468955078,ITDemand.csv
IT-01,400001,0.127861328,ITDemand.csv
IT-01,500000,4.091225586,ITDemand.csv
IT-01,600000,3.494541016,ITDemand.csv
IT-01,600001,18.87839355,ITDemand.csv
IT-01,600002,10.84540039,ITDemand.csv
IT-01,700000,3.435810547,ITDemand.csv
IT-01,700001,1.990795898,ITDemand.csv
IT-01,700002,0.423442383,ITDemand.csv
IT-01,700003,0.720742188,ITDemand.csv
IT-01,800000,2.064692383,ITDemand.csv
IT-01,800001,1.743344727,ITDemand.csv
IT-01,800002,3.821118164,ITDemand.csv
PS-01,100000,11.75081543,implementation.csv
PS-01,100001,3.055209961,implementation.csv
PS-01,200000,43.42603516,implementation.csv
PS-01,400000,0.165874023,implementation.csv
PS-01,400001,0.045776367,implementation.csv
PS-01,500000,17.73954102,implementation.csv
PS-01,600000,8.841416016,implementation.csv
PS-01,600001,9.585830078,implementation.csv
PS-01,600002,6.042431641,implementation.csv
PS-01,700000,4.290102539,implementation.csv
PS-01,700001,0.789677734,implementation.csv
PS-01,700002,3.818461914,implementation.csv
PS-01,700003,3.762436523,implementation.csv
PS-01,800000,1.584287109,implementation.csv
PS-01,800001,1.259838867,implementation.csv
PS-01,800002,2.227944336,implementation.csv
IS-01,100000,24.91626953,payroll.csv
IS-01,100001,6.478232422,payroll.csv
IS-01,200000,16.66717285,payroll.csv
IS-01,400000,0.297158203,payroll.csv
IS-01,400001,0.174238281,payroll.csv
IS-01,500000,19.65638672,payroll.csv
IS-01,600000,21.45416992,payroll.csv
IS-01,600001,13.16876465,payroll.csv
IS-01,600002,1.468862305,payroll.csv
IS-01,700000,0.562553711,payroll.csv
IS-01,700001,4.609453125,payroll.csv
IS-01,700002,2.244658203,payroll.csv
IS-01,700003,4.857124023,payroll.csv
IS-01,800000,4.868139648,payroll.csv
IS-01,800001,3.985234375,payroll.csv
IS-01,800002,0.082709961,payroll.csv
Exec-Office-01,100000,39.18827637,sales.csv
Exec-Office-01,100001,10.1889502,sales.csv
Exec-Office-01,200000,27.52561523,sales.csv
Exec-Office-01,400000,0.019052734,sales.csv
Exec-Office-01,400001,0.486347656,sales.csv
Exec-Office-01,500000,20.73186523,sales.csv
Exec-Office-01,600000,2.400458984,sales.csv
Exec-Office-01,600001,21.49749512,sales.csv
Exec-Office-01,600002,10.81330078,sales.csv
Exec-Office-01,700000,4.809536133,sales.csv
Exec-Office-01,700001,4.523330078,sales.csv
Exec-Office-01,700002,4.630805664,sales.csv
Exec-Office-01,700003,0.283608398,sales.csv
Exec-Office-01,800000,2.640732422,sales.csv
Exec-Office-01,800001,3.915976563,sales.csv
Exec-Office-01,800002,0.397119141,sales.csv
LEG-01,100000,19.21247559,sales.csv
LEG-01,100001,4.995244141,sales.csv
LEG-01,200000,9.34184082,sales.csv
LEG-01,400000,0.153374023,sales.csv
LEG-01,400001,0.249609375,sales.csv
LEG-01,500000,17.48729004,sales.csv
LEG-01,600000,18.71255859,sales.csv
LEG-01,600001,2.521772461,sales.csv
LEG-01,600002,10.68885742,sales.csv
LEG-01,700000,2.028310547,ITDemand.csv
LEG-01,700001,0.239130859,ITDemand.csv
LEG-01,700002,2.369365234,ITDemand.csv
LEG-01,700003,4.434121094,ITDemand.csv
LEG-01,800000,1.321445313,sales.csv
LEG-01,800001,4.124023438,sales.csv
LEG-01,800002,2.224833984,sales.csv
TAX-01,100000,23.75963867,sales.csv
TAX-01,100001,6.177504883,sales.csv
TAX-01,200000,32.57922852,sales.csv
TAX-01,400000,0.253085938,sales.csv
TAX-01,400001,0.083857422,sales.csv
TAX-01,500000,17.62279297,sales.csv
TAX-01,600000,1.851376953,sales.csv
TAX-01,600001,8.026806641,sales.csv
TAX-01,600002,17.6148584,sales.csv
TAX-01,700000,4.842714844,ITDemand.csv
TAX-01,700001,2.705722656,ITDemand.csv
TAX-01,700002,1.658662109,ITDemand.csv
TAX-01,700003,2.500820313,ITDemand.csv
TAX-01,800000,4.429257813,sales.csv
TAX-01,800001,4.457006836,sales.csv
TAX-01,800002,1.674150391,sales.csv
Sales-01,100000,11.46681152,sales.csv
Sales-01,100001,2.98137207,sales.csv
Sales-01,200000,2.167460938,sales.csv
Sales-01,400000,0.032583008,sales.csv
Sales-01,400001,0.018994141,sales.csv
Sales-01,500000,2.829077148,sales.csv
Sales-01,600000,17.28293945,sales.csv
Sales-01,600001,19.23000977,sales.csv
Sales-01,600002,12.22340332,sales.csv
Sales-01,700000,1.689863281,ITDemand.csv
Sales-01,700001,3.654272461,ITDemand.csv
Sales-01,700002,1.212231445,ITDemand.csv
Sales-01,700003,2.496401367,ITDemand.csv
Sales-01,800000,3.618178711,phones.csv
Sales-01,800001,1.81109375,phones.csv
Sales-01,800002,2.152441406,phones.csv
Sales-02,100000,30.49849121,sales.csv
Sales-02,100001,7.929609375,sales.csv
Sales-02,200000,46.75312988,sales.csv
Sales-02,400000,0.478916016,sales.csv
Sales-02,400001,0.130800781,sales.csv
Sales-02,500000,17.98894531,sales.csv
Sales-02,600000,9.582802734,sales.csv
Sales-02,600001,8.970947266,sales.csv
Sales-02,600002,1.100083008,sales.csv
Sales-02,700000,0.228012695,sales.csv
Sales-02,700001,4.185517578,sales.csv
Sales-02,700002,3.182587891,sales.csv
Sales-02,700003,4.578427734,sales.csv
Sales-02,800000,0.683046875,sales.csv
Sales-02,800001,1.771557617,sales.csv
Sales-02,800002,4.320493164,sales.csv
Sales-03,100000,13.70665527,sales.csv
Sales-03,100001,3.563730469,sales.csv
Sales-03,200000,20.00412598,sales.csv
Sales-03,400000,0.324394531,sales.csv
Sales-03,400001,0.269511719,sales.csv
Sales-03,500000,9.87890625,sales.csv
Sales-03,600000,8.514003906,sales.csv
Sales-03,600001,6.509819336,sales.csv
Sales-03,600002,1.037978516,sales.csv
Sales-03,700000,0.78128418,sales.csv
Sales-03,700001,0.599975586,sales.csv
Sales-03,700002,2.540996094,sales.csv
Sales-03,700003,3.711171875,sales.csv
Sales-03,800000,3.413300781,sales.csv
Sales-03,800001,3.936323242,sales.csv
Sales-03,800002,4.873823242,sales.csv
Sales-04,100000,7.250869141,sales.csv
Sales-04,100001,1.885224609,sales.csv
Sales-04,200000,18.97645996,sales.csv
Sales-04,400000,0.447739258,sales.csv
Sales-04,400001,0.079980469,sales.csv
Sales-04,500000,1.633120117,sales.csv
Sales-04,600000,5.483510742,sales.csv
Sales-04,600001,9.489326172,sales.csv
Sales-04,600002,21.65466797,sales.csv
Sales-04,700000,0.070507813,ITDemand.csv
Sales-04,700001,4.880507813,ITDemand.csv
Sales-04,700002,4.395087891,ITDemand.csv
Sales-04,700003,1.229067383,ITDemand.csv
Sales-04,800000,3.421103516,phones.csv
Sales-04,800001,4.178520508,phones.csv
Sales-04,800002,4.561738281,phones.csv
Sales-05,100000,8.696938477,sales.csv
Sales-05,100001,2.261206055,sales.csv
Sales-05,200000,16.42708008,sales.csv
Sales-05,400000,0.271723633,sales.csv
Sales-05,400001,0.485957031,sales.csv
Sales-05,500000,21.6248877,sales.csv
Sales-05,600000,3.213544922,sales.csv
Sales-05,600001,3.511137695,sales.csv
Sales-05,600002,12.42748047,sales.csv
Sales-05,700000,1.767280273,ITDemand.csv
Sales-05,700001,1.656401367,ITDemand.csv
Sales-05,700002,0.594799805,ITDemand.csv
Sales-05,700003,3.590795898,ITDemand.csv
Sales-05,800000,0.271196289,sales.csv
Sales-05,800001,4.583374023,sales.csv
Sales-05,800002,2.348349609,sales.csv
Marketing-01,100000,10.7213623,sales.csv
Marketing-01,100001,2.787553711,sales.csv
Marketing-01,200000,24.50961914,sales.csv
Marketing-01,400000,0.034399414,sales.csv
Marketing-01,400001,0.124697266,sales.csv
Marketing-01,500000,21.4375293,sales.csv
Marketing-01,600000,7.929541016,sales.csv
Marketing-01,600001,8.730092773,sales.csv
Marketing-01,600002,11.46418457,sales.csv
Marketing-01,700000,1.229228516,ITDemand.csv
Marketing-01,700001,4.325878906,ITDemand.csv
Marketing-01,700002,2.098041992,ITDemand.csv
Marketing-01,700003,1.198022461,ITDemand.csv
Marketing-01,800000,3.074814453,sales.csv
Marketing-01,800001,4.088959961,sales.csv
Marketing-01,800002,4.578579102,sales.csv
Marketing-02,100000,33.46824707,sales.csv
Marketing-02,100001,8.701743164,sales.csv
Marketing-02,200000,40.93118164,sales.csv
Marketing-02,400000,0.152763672,sales.csv
Marketing-02,400001,0.13050293,sales.csv
Marketing-02,500000,18.5245459,sales.csv
Marketing-02,600000,10.3157373,sales.csv
Marketing-02,600001,19.40600098,sales.csv
Marketing-02,600002,0.255761719,sales.csv
Marketing-02,700000,2.19925293,ITDemand.csv
Marketing-02,700001,4.673251953,ITDemand.csv
Marketing-02,700002,1.732988281,ITDemand.csv
Marketing-02,700003,4.521796875,ITDemand.csv
Marketing-02,800000,2.028203125,sales.csv
Marketing-02,800001,0.459331055,sales.csv
Marketing-02,800002,1.505561523,sales.csv
Marketing-03,100000,23.95852539,sales.csv
Marketing-03,100001,6.22921875,sales.csv
Marketing-03,200000,9.599663086,sales.csv
Marketing-03,400000,0.422558594,sales.csv
Marketing-03,400001,0.161767578,sales.csv
Marketing-03,500000,13.50641113,sales.csv
Marketing-03,600000,7.239624023,sales.csv
Marketing-03,600001,14.68616211,sales.csv
Marketing-03,600002,5.232050781,sales.csv
Marketing-03,700000,0.166469727,ITDemand.csv
Marketing-03,700001,0.255664063,ITDemand.csv
Marketing-03,700002,3.568793945,ITDemand.csv
Marketing-03,700003,1.130463867,ITDemand.csv
Marketing-03,800000,1.24765625,sales.csv
Marketing-03,800001,2.318012695,sales.csv
Marketing-03,800002,0.676176758,sales.csv
Product-Mgmt-01,100000,10.89452148,implementation.csv
Product-Mgmt-01,100001,2.832573242,implementation.csv
Product-Mgmt-01,200000,33.31802246,implementation.csv
Product-Mgmt-01,400000,0.342680664,implementation.csv
Product-Mgmt-01,400001,0.20480957,implementation.csv
Product-Mgmt-01,500000,10.20549805,implementation.csv
Product-Mgmt-01,600000,9.888149414,implementation.csv
Product-Mgmt-01,600001,5.481123047,implementation.csv
Product-Mgmt-01,600002,2.604404297,implementation.csv
Product-Mgmt-01,700000,3.086020508,ITDemand.csv
Product-Mgmt-01,700001,4.685683594,ITDemand.csv
Product-Mgmt-01,700002,4.773916016,ITDemand.csv
Product-Mgmt-01,700003,3.631289063,ITDemand.csv
Product-Mgmt-01,800000,2.626254883,implementation.csv
Product-Mgmt-01,800001,2.053764648,implementation.csv
Product-Mgmt-01,800002,1.837661133,implementation.csv
R&D-01,100000,22.90068359,implementation.csv
R&D-01,100001,5.954179688,implementation.csv
R&D-01,200000,36.92444824,implementation.csv
R&D-01,400000,0.347924805,implementation.csv
R&D-01,400001,0.033364258,implementation.csv
R&D-01,500000,14.00100586,implementation.csv
R&D-01,600000,5.723754883,implementation.csv
R&D-01,600001,4.715527344,implementation.csv
R&D-01,600002,1.828769531,implementation.csv
R&D-01,700000,0.186782227,ITDemand.csv
R&D-01,700001,0.811000977,ITDemand.csv
R&D-01,700002,4.789897461,ITDemand.csv
R&D-01,700003,4.505424805,ITDemand.csv
R&D-01,800000,0.522055664,implementation.csv
R&D-01,800001,0.833354492,implementation.csv
R&D-01,800002,3.084868164,implementation.csv
R&D-02,100000,41.02832031,implementation.csv
R&D-02,100001,10.66736328,implementation.csv
R&D-02,200000,24.06474121,implementation.csv
R&D-02,400000,0.248232422,implementation.csv
R&D-02,400001,0.017329102,implementation.csv
R&D-02,500000,14.58541992,implementation.csv
R&D-02,600000,13.34111328,implementation.csv
R&D-02,600001,1.410415039,implementation.csv
R&D-02,600002,2.186137695,implementation.csv
R&D-02,700000,86704.89908,ITDemand.csv
R&D-02,700001,138433.6375,ITDemand.csv
R&D-02,700002,111187.423,ITDemand.csv
R&D-02,700003,112957.0022,ITDemand.csv
R&D-02,800000,126486.5586,implementation.csv
R&D-02,800001,140629.034,implementation.csv
R&D-02,800002,66617.29009,implementation.csv
R&D-03,100000,337867.9344,implementation.csv
R&D-03,100001,87845.60917,implementation.csv
R&D-03,200000,912449.7901,implementation.csv
R&D-03,400000,15137.12434,implementation.csv
R&D-03,400001,2135.896758,implementation.csv
R&D-03,500000,317794.125,implementation.csv
R&D-03,600000,490949.974,implementation.csv
R&D-03,600001,638040.8215,implementation.csv
R&D-03,600002,159633.1028,implementation.csv
R&D-03,700000,173225.7433,ITDemand.csv
R&D-03,700001,122257.4185,ITDemand.csv
R&D-03,700002,142869.7721,ITDemand.csv
R&D-03,700003,48454.46136,ITDemand.csv
R&D-03,800000,167370.7553,implementation.csv
R&D-03,800001,21588.90175,implementation.csv
R&D-03,800002,108881.9879,implementation.csv
R&D-04,100000,1297251.538,sales.csv
R&D-04,100001,337285.4822,sales.csv
R&D-04,200000,729870.4032,sales.csv
R&D-04,400000,1377.812911,sales.csv
R&D-04,400001,1336.414006,sales.csv
R&D-04,500000,597175.2633,sales.csv
R&D-04,600000,632751.977,sales.csv
R&D-04,600001,632236.014,sales.csv
R&D-04,600002,799651.5733,sales.csv
R&D-04,700000,52297.39089,ITDemand.csv
R&D-04,700001,81541.8642,ITDemand.csv
R&D-04,700002,120401.8157,ITDemand.csv
R&D-04,700003,91893.74107,ITDemand.csv
R&D-04,800000,156314.0217,sales.csv
R&D-04,800001,97338.14513,sales.csv
R&D-04,800002,14237.81825,sales.csv
FIN-01,100000,1759126.935,sales.csv
FIN-01,100001,457372.953,sales.csv
FIN-01,200000,1382491.166,sales.csv
FIN-01,400000,16072.27363,sales.csv
FIN-01,400001,11642.77,sales.csv
FIN-01,500000,436539.4468,sales.csv
FIN-01,600000,512673.8255,sales.csv
FIN-01,600001,213301.4964,sales.csv
FIN-01,600002,342535.7953,sales.csv
FIN-01,700000,10270.87122,ITDemand.csv
FIN-01,700001,151902.6189,ITDemand.csv
FIN-01,700002,8450.932338,ITDemand.csv
FIN-01,700003,139104.6223,ITDemand.csv
FIN-01,800000,97831.88532,sales.csv
FIN-01,800001,22006.47513,sales.csv
FIN-01,800002,77099.45702,sales.csv
ACC-01,100000,342904.0843,sales.csv
ACC-01,100001,89155.14077,sales.csv
ACC-01,200000,819505.6638,sales.csv
ACC-01,400000,213.804735,sales.csv
ACC-01,400001,272.4083799,sales.csv
ACC-01,500000,754873.1913,sales.csv
ACC-01,600000,518226.2968,sales.csv
ACC-01,600001,719195.5791,sales.csv
ACC-01,600002,758494.9683,sales.csv
ACC-01,700000,8767.069432,ITDemand.csv
ACC-01,700001,89936.70192,ITDemand.csv
ACC-01,700002,47771.64825,ITDemand.csv
ACC-01,700003,147060.56,ITDemand.csv
ACC-01,800000,42123.47555,sales.csv
ACC-01,800001,14727.97412,sales.csv
ACC-01,800002,29733.91231,sales.csv
IT-01,100000,767645.7392,ITDemand.csv
IT-01,100001,199587.885,ITDemand.csv
IT-01,200000,438563.5128,ITDemand.csv
IT-01,400000,7129.034831,ITDemand.csv
IT-01,400001,7337.283869,ITDemand.csv
IT-01,500000,259986.1993,ITDemand.csv
IT-01,600000,283448.4464,ITDemand.csv
IT-01,600001,517186.6646,ITDemand.csv
IT-01,600002,560032.2015,ITDemand.csv
IT-01,700000,175838.1755,ITDemand.csv
IT-01,700001,4732.737169,ITDemand.csv
IT-01,700002,63234.40813,ITDemand.csv
IT-01,700003,171097.5528,ITDemand.csv
IT-01,800000,107419.7642,ITDemand.csv
IT-01,800001,145813.0371,ITDemand.csv
IT-01,800002,88937.5725,ITDemand.csv
PS-01,100000,1067732.782,implementation.csv
PS-01,100001,277610.4839,implementation.csv
PS-01,200000,1280429.245,implementation.csv
PS-01,400000,7761.846667,implementation.csv
PS-01,400001,14288.17796,implementation.csv
PS-01,500000,604611.6537,implementation.csv
PS-01,600000,392437.6054,implementation.csv
PS-01,600001,441278.0981,implementation.csv
PS-01,600002,519009.2917,implementation.csv
PS-01,700000,149810.8093,implementation.csv
PS-01,700001,68377.01238,implementation.csv
PS-01,700002,170598.4361,implementation.csv
PS-01,700003,132041.0014,implementation.csv
PS-01,800000,125538.5058,implementation.csv
PS-01,800001,83106.59944,implementation.csv
PS-01,800002,92483.54105,implementation.csv
IS-01,100000,1272704.496,payroll.csv
IS-01,100001,330903.2406,payroll.csv
IS-01,200000,671323.0322,payroll.csv
IS-01,400000,16986.81308,payroll.csv
IS-01,400001,15409.89115,payroll.csv
IS-01,500000,751910.3918,payroll.csv
IS-01,600000,77428.13923,payroll.csv
IS-01,600001,638164.3014,payroll.csv
IS-01,600002,455753.0192,payroll.csv
IS-01,700000,9606.696576,payroll.csv
IS-01,700001,173157.6412,payroll.csv
IS-01,700002,125404.273,payroll.csv
IS-01,700003,67330.74914,payroll.csv
IS-01,800000,130304.7564,payroll.csv
IS-01,800001,48681.52808,payroll.csv
IS-01,800002,69882.60632,payroll.csv
Exec-Office-01,100000,979532.5042,sales.csv
Exec-Office-01,100001,254678.5371,sales.csv
Exec-Office-01,200000,807884.9374,sales.csv
Exec-Office-01,400000,6902.684974,sales.csv
Exec-Office-01,400001,232.9808512,sales.csv
Exec-Office-01,500000,655618.6891,sales.csv
Exec-Office-01,600000,593971.4182,sales.csv
Exec-Office-01,600001,286003.8879,sales.csv
Exec-Office-01,600002,316579.5779,sales.csv
Exec-Office-01,700000,76668.26322,sales.csv
Exec-Office-01,700001,160663.7742,sales.csv
Exec-Office-01,700002,85977.81961,sales.csv
Exec-Office-01,700003,176137.2871,sales.csv
Exec-Office-01,800000,117849.4208,sales.csv
Exec-Office-01,800001,48894.25752,sales.csv
Exec-Office-01,800002,35763.09831,sales.csv
LEG-01,100000,759593.0249,sales.csv
LEG-01,100001,197494.104,sales.csv
LEG-01,200000,930637.1714,sales.csv
LEG-01,400000,378.5042752,sales.csv
LEG-01,400001,970.2756373,sales.csv
LEG-01,500000,319806.9003,sales.csv
LEG-01,600000,271451.3662,sales.csv
LEG-01,600001,482649.404,sales.csv
LEG-01,600002,785396.1919,sales.csv
LEG-01,700000,128195.0251,ITDemand.csv
LEG-01,700001,13539.41334,ITDemand.csv
LEG-01,700002,32800.11953,ITDemand.csv
LEG-01,700003,50895.92146,ITDemand.csv
LEG-01,800000,38080.3617,sales.csv
LEG-01,800001,52911.92269,sales.csv
LEG-01,800002,108763.7053,sales.csv
TAX-01,100000,1699359.82,sales.csv
TAX-01,100001,441833.4886,sales.csv
TAX-01,200000,1354472.71,sales.csv
TAX-01,400000,16893.62074,sales.csv
TAX-01,400001,15362.75733,sales.csv
TAX-01,500000,449367.7309,sales.csv
TAX-01,600000,16928.20943,sales.csv
TAX-01,600001,122161.8964,sales.csv
TAX-01,600002,264479.6831,sales.csv
TAX-01,700000,168179.5573,ITDemand.csv
TAX-01,700001,66225.70304,ITDemand.csv
TAX-01,700002,51094.31362,ITDemand.csv
TAX-01,700003,48502.31204,ITDemand.csv
TAX-01,800000,164231.2487,sales.csv
TAX-01,800001,63923.85223,sales.csv
TAX-01,800002,39853.34598,sales.csv
Sales-01,100000,1199362.841,sales.csv
Sales-01,100001,311834.2956,sales.csv
Sales-01,200000,1151446.745,sales.csv
Sales-01,400000,384.9560526,sales.csv
Sales-01,400001,9501.138329,sales.csv
Sales-01,500000,494569.6004,sales.csv
Sales-01,600000,295048.7422,sales.csv
Sales-01,600001,587731.6534,sales.csv
Sales-01,600002,250734.1713,sales.csv
Sales-01,700000,129554.0204,ITDemand.csv
Sales-01,700001,14342.65963,ITDemand.csv
Sales-01,700002,166196.1734,ITDemand.csv
Sales-01,700003,84957.72191,ITDemand.csv
Sales-01,800000,12151.56434,phones.csv
