Month,Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,283838.6435
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,8171.664071
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,6082.169829
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,61477.70893
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,74960.84045
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,81537.34309
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,2067.306366
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,66794.47863
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100000,Salary,675666.6564
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100001,Benefits,175673.3209
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,200000,Contractors,205859.5178
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,2493.770387
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,1700.227542
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,343429.6488
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,193777.4038
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,146186.6131
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,293373.9646
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,22100.75557
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,62011.68626
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,76153.76506
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,62003.20266
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,45440.03509
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,48817.24185
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,72675.65241
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,100000,Salary,382810.3546
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,100001,Benefits,99530.73134
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,200000,Contractors,498711.4147
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,8097.677294
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,2229.065768
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,189303.5286
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,106496.7454
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,253213.7466
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,8052.893678
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,8380.409562
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,13467.55106
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,24293.60289
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,44765.34421
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,50518.12198
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,6122.385353
9,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,371.075905
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,421729.5198
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,109649.7078
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,722988.4191
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,2211.445985
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,692.8001013
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,279860.9773
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,131803.078
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,75557.95534
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,247957.5857
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,55666.03541
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,34100.64391
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,23363.09886
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,66756.7103
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,48856.96794
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,63790.46867
9,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,72625.97441
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,93784.96886
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,24384.06743
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,389849.4581
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,6318.079153
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,3075.141672
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,48360.10636
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,117111.2783
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,119193.2678
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,293377.717
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,36769.06225
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,80571.92579
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,1860.763348
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,18670.52632
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,47127.29252
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,79022.44528
9,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,64059.74139
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,100000,Salary,275400.9696
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,100001,Benefits,71604.27168
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,200000,Contractors,524989.8536
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,4842.911718
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,5660.029181
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,278568.6152
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,325535.2087
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,103252.9922
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,210406.0745
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,57908.80546
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,6492.156089
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,3257.946927
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,50581.50426
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,77504.28884
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,20714.42121
9,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,2301.910522
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,100000,Salary,94503.46448
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,100001,Benefits,24570.86977
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,200000,Contractors,387971.9723
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,400000,Travel-Trips,2356.482907
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,1269.603294
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,218583.204
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,102527.8892
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,347189.5149
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,335017.3442
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,20365.85947
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,28593.64582
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,60464.48981
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,12325.44648
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,68016.19853
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,31160.4241
9,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,32702.6446
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,100000,Salary,381096.3412
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,100001,Benefits,99085.01607
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,200000,Contractors,687835.972
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,7744.629038
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,6807.109721
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,116320.4273
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,350429.842
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,131813.1115
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,342391.7131
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,10916.67952
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,25344.18249
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,28697.81463
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,26242.62831
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,2015.507465
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,38099.11119
9,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,57378.90678
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,100000,Salary,131564.4768
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,100001,Benefits,34206.77048
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,200000,Contractors,185213.8627
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,400000,Travel-Trips,149.7681604
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,400001,Travel-Hotels,710.6646041
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,355469.2633
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600000,Legal-Consultants,329485.4663
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,7733.127235
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600002,Legal-Employment Fees,2761.819502
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,34715.86802
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,700001,IT-Application-Subscription,35035.06346
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,700002,IT-Infrastructure,17062.47635
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,55166.80821
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,800000,Facilities-Offices,23159.90034
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,800001,Facilities-Supplies,25133.3161
9,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,800002,Facilities-Supplies,33944.92092
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,100000,Salary,79615.15522
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,100001,Benefits,20699.9012
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,200000,Contractors,336806.6495
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,400000,Travel-Trips,2129.954486
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,400001,Travel-Hotels,856.2725378
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,500000,Professional-Services-Consultants,355001.4417
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,600000,Legal-Consultants,161823.029
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,600001,Legal-Corporate Fees,162396.2429
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,600002,Legal-Employment Fees,318191.8376
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,700000,IT-Application-On-Premise,39940.78644
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,700001,IT-Application-Subscription,33392.83437
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,700002,IT-Infrastructure,8624.884059
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,700003,IT-Consultant-System Implementation,25828.72654
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,800000,Facilities-Offices,37394.72771
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,800001,Facilities-Supplies,53223.90078
9,ERU,Eastern-Europe&Russia,ACC,ACC-01,Accounting,800002,Facilities-Supplies,63132.01084
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,100000,Salary,616902.802
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,100001,Benefits,160394.7661
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,200000,Contractors,470984.8907
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,400000,Travel-Trips,921.4494224
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,400001,Travel-Hotels,3209.166229
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,500000,Professional-Services-Consultants,233039.0128
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,600000,Legal-Consultants,302149.7588
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,600001,Legal-Corporate Fees,262776.5578
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,600002,Legal-Employment Fees,310490.3607
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,700000,IT-Application-On-Premise,76877.88922
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,700001,IT-Application-Subscription,59535.37251
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,700002,IT-Infrastructure,70150.31324
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,700003,IT-Consultant-System Implementation,66688.51521
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,800000,Facilities-Offices,5017.314946
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,800001,Facilities-Supplies,61640.52879
9,ERU,Eastern-Europe&Russia,IT,IT-01,IT,800002,Facilities-Supplies,75119.09221
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,100000,Salary,133758.4661
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,100001,Benefits,34777.21097
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,200000,Contractors,706786.6203
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,400000,Travel-Trips,7073.445801
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,400001,Travel-Hotels,2764.42984
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,500000,Professional-Services-Consultants,340379.1422
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,600000,Legal-Consultants,212163.9742
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,600001,Legal-Corporate Fees,2393.680228
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,600002,Legal-Employment Fees,138292.6237
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,700000,IT-Application-On-Premise,42037.86698
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,700001,IT-Application-Subscription,61532.11817
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,700002,IT-Infrastructure,27814.29669
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,700003,IT-Consultant-System Implementation,48667.1474
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,800000,Facilities-Offices,34255.87747
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,800001,Facilities-Supplies,68351.46385
9,ERU,Eastern-Europe&Russia,PS,PS-01,PS,800002,Facilities-Supplies,66116.36168
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,100000,Salary,557593.4685
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,100001,Benefits,144974.2741
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,200000,Contractors,815048.607
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,400000,Travel-Trips,7696.500926
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,400001,Travel-Hotels,912.5579576
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,500000,Professional-Services-Consultants,201261.4069
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,600000,Legal-Consultants,175938.2702
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,600001,Legal-Corporate Fees,91904.95427
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,600002,Legal-Employment Fees,283613.0939
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,700000,IT-Application-On-Premise,72940.84646
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,700001,IT-Application-Subscription,69910.8147
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,700002,IT-Infrastructure,31879.81703
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,700003,IT-Consultant-System Implementation,50973.055
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,800000,Facilities-Offices,24517.03154
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,800001,Facilities-Supplies,55462.59217
9,ERU,Eastern-Europe&Russia,IS,IS-01,IS,800002,Facilities-Supplies,68198.43277
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,100000,Salary,164946.3803
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,100001,Benefits,42886.06378
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,200000,Contractors,756264.5225
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,400000,Travel-Trips,3362.360459
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,400001,Travel-Hotels,572.3166739
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,500000,Professional-Services-Consultants,215612.1496
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,600000,Legal-Consultants,208127.9833
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,600001,Legal-Corporate Fees,287897.3933
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,600002,Legal-Employment Fees,348609.3758
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,700000,IT-Application-On-Premise,11387.11143
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,20126.68723
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,70620.33728
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,53881.86918
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,21907.18267
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,78073.58731
9,ERU,Eastern-Europe&Russia,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,31428.71794
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,100000,Salary,448062.2864
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,100001,Benefits,116496.2173
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,200000,Contractors,617083.8127
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,400000,Travel-Trips,2913.953282
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,400001,Travel-Hotels,7514.266683
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,114183.7839
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,600000,Legal-Consultants,70732.01082
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,47254.62808
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,600002,Legal-Employment Fees,299320.0705
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,78220.09254
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,700001,IT-Application-Subscription,4491.005484
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,700002,IT-Infrastructure,24594.93382
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,11658.42346
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,800000,Facilities-Offices,42113.97465
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,800001,Facilities-Supplies,3881.573063
9,ERU,Eastern-Europe&Russia,LEG,LEG-01,Legal,800002,Facilities-Supplies,63848.30398
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,100000,Salary,516054.2577
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,100001,Benefits,134174.0809
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,200000,Contractors,236392.645
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,400000,Travel-Trips,6743.972163
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,400001,Travel-Hotels,1997.31667
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,11633.4621
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,600000,Legal-Consultants,96375.72963
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,104768.783
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,600002,Legal-Employment Fees,119268.1519
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,79371.08859
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,700001,IT-Application-Subscription,51461.92242
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,700002,IT-Infrastructure,21807.4188
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,32203.90684
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,800000,Facilities-Offices,6835.823442
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,800001,Facilities-Supplies,70669.93371
9,ERU,Eastern-Europe&Russia,TAX,TAX-01,Tax,800002,Facilities-Supplies,50172.90474
9,AUS,Australia,Sales,Sales-01,Sales-Direct,100000,Salary,360486.6598
9,AUS,Australia,Sales,Sales-01,Sales-Direct,100001,Benefits,93726.56254
9,AUS,Australia,Sales,Sales-01,Sales-Direct,200000,Contractors,290080.7781
9,AUS,Australia,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,6071.075891
9,AUS,Australia,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,2048.626133
9,AUS,Australia,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,15730.71437
9,AUS,Australia,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,168203.43
