CostCenter_Name,Account_Name,cost,BPA
Product-Management,Facilities-Offices,5989.35,implementation.csv
Product-Management,Facilities-Supplies,7820.04,implementation.csv
Product-Management,Facilities-Supplies,8903.18,implementation.csv
PS,Salary,16397.38,implementation.csv
PS,Benefits,4263.32,implementation.csv
PS,Contractors,86644.6,implementation.csv
PS,Travel-Trips,867.13,implementation.csv
PS,Travel-Hotels,338.89,implementation.csv
PS,Professional-Services-Consultants,41726.9,implementation.csv
PS,Legal-Consultants,26009.07,implementation.csv
PS,Legal-Corporate Fees,293.44,implementation.csv
PS,Legal-Employment Fees,16953.22,implementation.csv
PS,IT-Application-On-Premise,5153.4,implementation.csv
PS,IT-Application-Subscription,7543.19,implementation.csv
PS,IT-Infrastructure,3409.74,implementation.csv
PS,IT-Consultant-System Implementation,5966.08,implementation.csv
PS,Facilities-Offices,4199.41,implementation.csv
PS,Facilities-Supplies,8379.17,implementation.csv
PS,Facilities-Supplies,8105.17,implementation.csv
R&D-Infrastructure Developmet,Salary,11497.05,implementation.csv
R&D-Infrastructure Developmet,Benefits,2989.23,implementation.csv
R&D-Infrastructure Developmet,Contractors,47791.44,implementation.csv
R&D-Infrastructure Developmet,Travel-Trips,774.53,implementation.csv
R&D-Infrastructure Developmet,Travel-Hotels,376.98,implementation.csv
R&D-Infrastructure Developmet,Professional-Services-Consultants,5928.44,implementation.csv
R&D-Infrastructure Developmet,Legal-Consultants,14356.61,implementation.csv
R&D-Infrastructure Developmet,Legal-Corporate Fees,14611.84,implementation.csv
R&D-Infrastructure Developmet,Legal-Employment Fees,35965.02,implementation.csv
R&D-Infrastructure Developmet,IT-Application-On-Premise,4507.5,ITDemand.csv
R&D-Infrastructure Developmet,IT-Application-Subscription,9877.27,ITDemand.csv
R&D-Infrastructure Developmet,IT-Infrastructure,228.11,ITDemand.csv
R&D-Infrastructure Developmet,IT-Consultant-System Implementation,2288.81,ITDemand.csv
R&D-Infrastructure Developmet,Facilities-Offices,5777.31,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,9687.32,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,7853.05,implementation.csv
R&D-Applications Development,Salary,33761.26,implementation.csv
R&D-Applications Development,Benefits,8777.93,implementation.csv
R&D-Applications Development,Contractors,64358.23,implementation.csv
R&D-Applications Development,Travel-Trips,593.69,implementation.csv
R&D-Applications Development,Travel-Hotels,693.86,implementation.csv
R&D-Applications Development,Professional-Services-Consultants,34149.58,implementation.csv
R&D-Applications Development,Legal-Consultants,39907.19,implementation.csv
R&D-Applications Development,Legal-Corporate Fees,12657.73,implementation.csv
R&D-Applications Development,Legal-Employment Fees,25793.57,implementation.csv
R&D-Applications Development,IT-Application-On-Premise,7099.01,ITDemand.csv
R&D-Applications Development,IT-Application-Subscription,795.87,ITDemand.csv
R&D-Applications Development,IT-Infrastructure,399.39,ITDemand.csv
R&D-Applications Development,IT-Consultant-System Implementation,6200.76,ITDemand.csv
R&D-Applications Development,Facilities-Offices,9501.21,implementation.csv
R&D-Applications Development,Facilities-Supplies,2539.37,implementation.csv
R&D-Applications Development,Facilities-Supplies,282.19,implementation.csv
R&D-Research,Salary,11585.13,implementation.csv
R&D-Research,Benefits,3012.13,implementation.csv
R&D-Research,Contractors,47561.28,implementation.csv
R&D-Research,Travel-Trips,288.88,implementation.csv
R&D-Research,Travel-Hotels,155.64,implementation.csv
R&D-Research,Professional-Services-Consultants,26796.0,implementation.csv
R&D-Research,Legal-Consultants,12568.84,implementation.csv
R&D-Research,Legal-Corporate Fees,42561.78,implementation.csv
R&D-Research,Legal-Employment Fees,41069.6,implementation.csv
R&D-Research,IT-Application-On-Premise,2496.64,ITDemand.csv
R&D-Research,IT-Application-Subscription,3505.28,ITDemand.csv
R&D-Research,IT-Infrastructure,7412.31,ITDemand.csv
R&D-Research,IT-Consultant-System Implementation,1510.97,ITDemand.csv
R&D-Research,Facilities-Offices,8338.07,implementation.csv
R&D-Research,Facilities-Supplies,3819.94,implementation.csv
R&D-Research,Facilities-Supplies,4009.0,implementation.csv
R&D-Parternerships,Salary,46718.4,sales.csv
R&D-Parternerships,Benefits,12146.78,sales.csv
R&D-Parternerships,Contractors,84321.45,sales.csv
R&D-Parternerships,Travel-Trips,949.41,sales.csv
R&D-Parternerships,Travel-Hotels,834.48,sales.csv
R&D-Parternerships,Professional-Services-Consultants,14259.66,sales.csv
R&D-Parternerships,Legal-Consultants,42959.01,sales.csv
R&D-Parternerships,Legal-Corporate Fees,16158.9,sales.csv
R&D-Parternerships,Legal-Employment Fees,41973.62,sales.csv
R&D-Parternerships,IT-Application-On-Premise,1338.27,ITDemand.csv
R&D-Parternerships,IT-Application-Subscription,3106.93,ITDemand.csv
R&D-Parternerships,IT-Infrastructure,3518.05,ITDemand.csv
R&D-Parternerships,IT-Consultant-System Implementation,3217.07,ITDemand.csv
R&D-Parternerships,Facilities-Offices,247.08,sales.csv
R&D-Parternerships,Facilities-Supplies,4670.55,sales.csv
R&D-Parternerships,Facilities-Supplies,7034.05,sales.csv
Sales-Direct,Salary,66922.74,sales.csv
Sales-Direct,Benefits,17399.91,sales.csv
Sales-Direct,Contractors,64249.09,sales.csv
Sales-Direct,Travel-Trips,21.48,sales.csv
Sales-Direct,Travel-Hotels,530.15,sales.csv
Sales-Direct,Professional-Services-Consultants,27596.28,sales.csv
Sales-Direct,Legal-Consultants,16463.3,sales.csv
Sales-Direct,Legal-Corporate Fees,32794.59,sales.csv
Sales-Direct,Legal-Employment Fees,13990.61,sales.csv
Sales-Direct,IT-Application-On-Premise,7228.93,ITDemand.csv
Sales-Direct,IT-Application-Subscription,800.3,ITDemand.csv
Sales-Direct,IT-Infrastructure,9273.51,ITDemand.csv
Sales-Direct,IT-Consultant-System Implementation,4740.52,ITDemand.csv
Sales-Direct,Facilities-Offices,678.04,phones.csv
Sales-Direct,Facilities-Supplies,5855.73,phones.csv
Sales-Direct,Facilities-Supplies,1021.68,phones.csv
Sales-Partners,Salary,15261.31,sales.csv
Sales-Partners,Benefits,3967.94,sales.csv
Sales-Partners,Contractors,78417.22,sales.csv
Sales-Partners,Travel-Trips,408.29,sales.csv
Sales-Partners,Travel-Hotels,544.37,sales.csv
Sales-Partners,Professional-Services-Consultants,4578.22,sales.csv
Sales-Partners,Legal-Consultants,21133.31,sales.csv
Sales-Partners,Legal-Corporate Fees,31002.04,sales.csv
Sales-Partners,Legal-Employment Fees,8684.98,sales.csv
Sales-Partners,IT-Application-On-Premise,551.67,sales.csv
Sales-Partners,IT-Application-Subscription,3039.23,sales.csv
Sales-Partners,IT-Infrastructure,528.43,sales.csv
Sales-Partners,IT-Consultant-System Implementation,855.17,sales.csv
Sales-Partners,Facilities-Offices,6348.89,sales.csv
Sales-Partners,Facilities-Supplies,8954.77,sales.csv
Sales-Partners,Facilities-Supplies,1034.1,sales.csv
Sales-Online,Salary,16411.91,sales.csv
Sales-Online,Benefits,4267.1,sales.csv
Sales-Online,Contractors,62973.89,sales.csv
Sales-Online,Travel-Trips,312.78,sales.csv
Sales-Online,Travel-Hotels,248.7,sales.csv
Sales-Online,Professional-Services-Consultants,42284.04,sales.csv
Sales-Online,Legal-Consultants,5819.69,sales.csv
Sales-Online,Legal-Corporate Fees,19514.78,sales.csv
Sales-Online,Legal-Employment Fees,16675.47,sales.csv
Sales-Online,IT-Application-On-Premise,2936.62,sales.csv
Sales-Online,IT-Application-Subscription,2710.8,sales.csv
Sales-Online,IT-Infrastructure,4177.88,sales.csv
Sales-Online,IT-Consultant-System Implementation,1766.9,sales.csv
Sales-Online,Facilities-Offices,6030.19,sales.csv
Sales-Online,Facilities-Supplies,3180.42,sales.csv
Sales-Online,Facilities-Supplies,4035.1,sales.csv
Sales-Ops,Salary,15543.57,sales.csv
Sales-Ops,Benefits,4041.33,sales.csv
Sales-Ops,Contractors,1347.29,sales.csv
Sales-Ops,Travel-Trips,848.06,sales.csv
Sales-Ops,Travel-Hotels,783.67,sales.csv
Sales-Ops,Professional-Services-Consultants,21833.18,sales.csv
Sales-Ops,Legal-Consultants,40848.66,sales.csv
Sales-Ops,Legal-Corporate Fees,43913.27,sales.csv
Sales-Ops,Legal-Employment Fees,23523.12,sales.csv
Sales-Ops,IT-Application-On-Premise,4205.47,ITDemand.csv
Sales-Ops,IT-Application-Subscription,6729.07,ITDemand.csv
Sales-Ops,IT-Infrastructure,7861.74,ITDemand.csv
Sales-Ops,IT-Consultant-System Implementation,7316.17,ITDemand.csv
Sales-Ops,Facilities-Offices,8593.85,phones.csv
Sales-Ops,Facilities-Supplies,2213.31,phones.csv
Sales-Ops,Facilities-Supplies,944.7,phones.csv
Sales-Exec,Salary,81355.33,sales.csv
Sales-Exec,Benefits,21152.39,sales.csv
Sales-Exec,Contractors,75336.63,sales.csv
Sales-Exec,Travel-Trips,49.54,sales.csv
Sales-Exec,Travel-Hotels,206.96,sales.csv
Sales-Exec,Professional-Services-Consultants,3079.87,sales.csv
Sales-Exec,Legal-Consultants,17433.81,sales.csv
Sales-Exec,Legal-Corporate Fees,24675.5,sales.csv
Sales-Exec,Legal-Employment Fees,29601.01,sales.csv
Sales-Exec,IT-Application-On-Premise,1365.59,ITDemand.csv
Sales-Exec,IT-Application-Subscription,224.94,ITDemand.csv
Sales-Exec,IT-Infrastructure,4841.67,ITDemand.csv
Sales-Exec,IT-Consultant-System Implementation,426.12,ITDemand.csv
Sales-Exec,Facilities-Offices,8507.95,sales.csv
Sales-Exec,Facilities-Supplies,2728.24,sales.csv
Sales-Exec,Facilities-Supplies,3080.9,sales.csv
Tax,Salary,63262.82,sales.csv
Tax,Benefits,16448.33,sales.csv
Tax,Contractors,28979.25,sales.csv
Tax,Travel-Trips,826.74,sales.csv
Tax,Travel-Hotels,244.85,sales.csv
Tax,Professional-Services-Consultants,1426.14,sales.csv
Tax,Legal-Consultants,11814.65,sales.csv
Tax,Legal-Corporate Fees,12843.55,sales.csv
Tax,Legal-Employment Fees,14621.02,sales.csv
Tax,IT-Application-On-Premise,9730.06,ITDemand.csv
Tax,IT-Application-Subscription,6308.69,ITDemand.csv
Tax,IT-Infrastructure,2673.36,ITDemand.csv
Tax,IT-Consultant-System Implementation,3947.86,ITDemand.csv
Tax,Facilities-Offices,838.0,sales.csv
Tax,Facilities-Supplies,8663.39,sales.csv
Tax,Facilities-Supplies,6150.67,sales.csv
Accounting,Salary,99661.9,sales.csv
Accounting,Benefits,25912.09,sales.csv
Accounting,Contractors,19276.79,sales.csv
Accounting,Travel-Trips,741.0,sales.csv
Accounting,Travel-Hotels,169.56,sales.csv
Accounting,Professional-Services-Consultants,43007.34,sales.csv
Accounting,Legal-Consultants,43810.48,sales.csv
Accounting,Legal-Corporate Fees,21897.35,sales.csv
Accounting,Legal-Employment Fees,24084.02,sales.csv
Accounting,IT-Application-On-Premise,848.1,ITDemand.csv
Accounting,IT-Application-Subscription,238.5,ITDemand.csv
Accounting,IT-Infrastructure,859.8,ITDemand.csv
Accounting,IT-Consultant-System Implementation,4915.83,ITDemand.csv
Accounting,Facilities-Offices,4557.29,sales.csv
Accounting,Facilities-Supplies,6467.35,sales.csv
Accounting,Facilities-Supplies,167.04,sales.csv
Exec-Office,Salary,60732.84,sales.csv
Exec-Office,Benefits,15790.54,sales.csv
Exec-Office,Contractors,32855.06,sales.csv
Exec-Office,Travel-Trips,455.39,sales.csv
Exec-Office,Travel-Hotels,414.8,sales.csv
Exec-Office,Professional-Services-Consultants,44928.4,sales.csv
Exec-Office,Legal-Consultants,3538.88,sales.csv
Exec-Office,Legal-Corporate Fees,2101.23,sales.csv
Exec-Office,Legal-Employment Fees,19172.12,sales.csv
Exec-Office,IT-Application-On-Premise,4215.5,sales.csv
Exec-Office,IT-Application-Subscription,8345.23,sales.csv
Exec-Office,IT-Infrastructure,6578.88,sales.csv
Exec-Office,IT-Consultant-System Implementation,5230.34,sales.csv
Exec-Office,Facilities-Offices,8157.1,sales.csv
Exec-Office,Facilities-Supplies,3339.09,sales.csv
Exec-Office,Facilities-Supplies,3292.87,sales.csv
Finance,Salary,400.49,sales.csv
Finance,Benefits,104.13,sales.csv
Finance,Contractors,56430.75,sales.csv
Finance,Travel-Trips,821.12,sales.csv
Finance,Travel-Hotels,849.13,sales.csv
Finance,Professional-Services-Consultants,3389.91,sales.csv
Finance,Legal-Consultants,13461.28,sales.csv
Finance,Legal-Corporate Fees,13274.7,sales.csv
Finance,Legal-Employment Fees,33279.01,sales.csv
Finance,IT-Application-On-Premise,1685.96,ITDemand.csv
Finance,IT-Application-Subscription,5188.76,ITDemand.csv
Finance,IT-Infrastructure,1540.87,ITDemand.csv
Finance,IT-Consultant-System Implementation,511.37,ITDemand.csv
Finance,Facilities-Offices,1629.22,sales.csv
Finance,Facilities-Supplies,3697.4,sales.csv
Finance,Facilities-Supplies,5869.33,sales.csv
IS,Salary,20132.0,payroll.csv
IS,Benefits,5234.32,payroll.csv
IS,Contractors,53456.64,payroll.csv
IS,Travel-Trips,844.58,payroll.csv
IS,Travel-Hotels,111.65,payroll.csv
IS,Professional-Services-Consultants,476.15,payroll.csv
IS,Legal-Consultants,43120.34,payroll.csv
IS,Legal-Corporate Fees,12670.84,payroll.csv
IS,Legal-Employment Fees,41058.02,payroll.csv
IS,IT-Application-On-Premise,3734.61,payroll.csv
IS,IT-Application-Subscription,9903.57,payroll.csv
IS,IT-Infrastructure,7958.38,payroll.csv
IS,IT-Consultant-System Implementation,2977.06,payroll.csv
IS,Facilities-Offices,28.64,payroll.csv
IS,Facilities-Supplies,4602.6,payroll.csv
IS,Facilities-Supplies,4244.65,payroll.csv
IT,Salary,5478.62,ITDemand.csv
IT,Benefits,1424.44,ITDemand.csv
IT,Contractors,93799.94,ITDemand.csv
IT,Travel-Trips,489.12,ITDemand.csv
IT,Travel-Hotels,412.98,ITDemand.csv
IT,Professional-Services-Consultants,34823.92,ITDemand.csv
IT,Legal-Consultants,24649.07,ITDemand.csv
IT,Legal-Corporate Fees,31821.33,ITDemand.csv
IT,Legal-Employment Fees,6019.21,ITDemand.csv
IT,IT-Application-On-Premise,3160.17,ITDemand.csv
IT,IT-Application-Subscription,8947.19,ITDemand.csv
IT,IT-Infrastructure,4009.68,ITDemand.csv
IT,IT-Consultant-System Implementation,1696.66,ITDemand.csv
IT,Facilities-Offices,4420.0,ITDemand.csv
IT,Facilities-Supplies,9782.73,ITDemand.csv
IT,Facilities-Supplies,8470.54,ITDemand.csv
Legal,Salary,56021.81,sales.csv
Legal,Benefits,14565.67,sales.csv
Legal,Contractors,17288.62,sales.csv
Legal,Travel-Trips,274.45,sales.csv
Legal,Travel-Hotels,591.42,sales.csv
Legal,Professional-Services-Consultants,3773.65,sales.csv
Legal,Legal-Consultants,21337.7,sales.csv
Legal,Legal-Corporate Fees,7454.5,sales.csv
Legal,Legal-Employment Fees,39087.87,sales.csv
Legal,IT-Application-On-Premise,3762.21,ITDemand.csv
Legal,IT-Application-Subscription,5158.1,ITDemand.csv
Legal,IT-Infrastructure,4781.37,ITDemand.csv
Legal,IT-Consultant-System Implementation,4118.57,ITDemand.csv
Legal,Facilities-Offices,3103.62,sales.csv
Legal,Facilities-Supplies,5116.17,sales.csv
Legal,Facilities-Supplies,6283.45,sales.csv
Marketing-Events,Salary,66887.37,sales.csv
Marketing-Events,Benefits,17390.72,sales.csv
Marketing-Events,Contractors,49055.81,sales.csv
Marketing-Events,Travel-Trips,845.77,sales.csv
Marketing-Events,Travel-Hotels,461.83,sales.csv
Marketing-Events,Professional-Services-Consultants,11253.06,sales.csv
Marketing-Events,Legal-Consultants,7440.4,sales.csv
Marketing-Events,Legal-Corporate Fees,33092.83,sales.csv
Marketing-Events,Legal-Employment Fees,13690.66,sales.csv
Marketing-Events,IT-Application-On-Premise,3916.33,ITDemand.csv
Marketing-Events,IT-Application-Subscription,413.72,ITDemand.csv
Marketing-Events,IT-Infrastructure,9456.19,ITDemand.csv
Marketing-Events,IT-Consultant-System Implementation,5175.16,ITDemand.csv
Marketing-Events,Facilities-Offices,9448.98,sales.csv
Marketing-Events,Facilities-Supplies,6620.53,sales.csv
Marketing-Events,Facilities-Supplies,3736.34,sales.csv
Marketing-Research,Salary,79037.68,sales.csv
Marketing-Research,Benefits,20549.8,sales.csv
Marketing-Research,Contractors,85016.9,sales.csv
Marketing-Research,Travel-Trips,517.05,sales.csv
Marketing-Research,Travel-Hotels,949.02,sales.csv
Marketing-Research,Professional-Services-Consultants,40520.32,sales.csv
Marketing-Research,Legal-Consultants,3870.0,sales.csv
Marketing-Research,Legal-Corporate Fees,14260.03,sales.csv
Marketing-Research,Legal-Employment Fees,5072.35,sales.csv
Marketing-Research,IT-Application-On-Premise,4484.09,ITDemand.csv
Marketing-Research,IT-Application-Subscription,9522.98,ITDemand.csv
Marketing-Research,IT-Infrastructure,8975.81,ITDemand.csv
Marketing-Research,IT-Consultant-System Implementation,2909.99,ITDemand.csv
Marketing-Research,Facilities-Offices,1290.08,sales.csv
Marketing-Research,Facilities-Supplies,1023.41,sales.csv
Marketing-Research,Facilities-Supplies,789.1,sales.csv
Marketing-PR,Salary,6876.37,sales.csv
Marketing-PR,Benefits,1787.86,sales.csv
Marketing-PR,Contractors,53233.38,sales.csv
Marketing-PR,Travel-Trips,897.67,sales.csv
Marketing-PR,Travel-Hotels,465.02,sales.csv
Marketing-PR,Professional-Services-Consultants,41000.03,sales.csv
Marketing-PR,Legal-Consultants,23210.59,sales.csv
Marketing-PR,Legal-Corporate Fees,34471.23,sales.csv
Marketing-PR,Legal-Employment Fees,18843.06,sales.csv
Marketing-PR,IT-Application-On-Premise,6802.09,ITDemand.csv
Marketing-PR,IT-Application-Subscription,9113.01,ITDemand.csv
Marketing-PR,IT-Infrastructure,5146.27,ITDemand.csv
Marketing-PR,IT-Consultant-System Implementation,5246.06,ITDemand.csv
Marketing-PR,Facilities-Offices,3394.76,sales.csv
Marketing-PR,Facilities-Supplies,7490.47,sales.csv
Marketing-PR,Facilities-Supplies,1382.35,sales.csv
Product-Management,Salary,94463.3,implementation.csv
Product-Management,Benefits,24560.46,implementation.csv
Product-Management,Contractors,85286.88,implementation.csv
Product-Management,Travel-Trips,375.92,implementation.csv
Product-Management,Travel-Hotels,295.84,implementation.csv
Product-Management,Professional-Services-Consultants,27217.35,implementation.csv
Product-Management,Legal-Consultants,28445.35,implementation.csv
Product-Management,Legal-Corporate Fees,24552.2,implementation.csv
Product-Management,Legal-Employment Fees,38044.14,implementation.csv
Product-Management,IT-Application-On-Premise,1475.85,ITDemand.csv
Product-Management,IT-Application-Subscription,4554.87,ITDemand.csv
Product-Management,IT-Infrastructure,1058.28,ITDemand.csv
Product-Management,IT-Consultant-System Implementation,4119.74,ITDemand.csv
Product-Management,Facilities-Offices,2171.86,implementation.csv
Product-Management,Facilities-Supplies,9494.86,implementation.csv
Product-Management,Facilities-Supplies,1653.13,implementation.csv
PS,Salary,32789.42,implementation.csv
PS,Benefits,8525.25,implementation.csv
PS,Contractors,75380.48,implementation.csv
PS,Travel-Trips,414.12,implementation.csv
PS,Travel-Hotels,880.98,implementation.csv
PS,Professional-Services-Consultants,35149.36,implementation.csv
PS,Legal-Consultants,18523.55,implementation.csv
PS,Legal-Corporate Fees,25400.08,implementation.csv
PS,Legal-Employment Fees,12141.74,implementation.csv
PS,IT-Application-On-Premise,3606.01,implementation.csv
PS,IT-Application-Subscription,4417.18,implementation.csv
PS,IT-Infrastructure,1413.71,implementation.csv
PS,IT-Consultant-System Implementation,2119.07,implementation.csv
PS,Facilities-Offices,7146.34,implementation.csv
PS,Facilities-Supplies,7048.24,implementation.csv
PS,Facilities-Supplies,7590.48,implementation.csv
R&D-Infrastructure Developmet,Salary,9523.16,implementation.csv
R&D-Infrastructure Developmet,Benefits,2476.02,implementation.csv
R&D-Infrastructure Developmet,Contractors,22413.1,implementation.csv
R&D-Infrastructure Developmet,Travel-Trips,6.71,implementation.csv
R&D-Infrastructure Developmet,Travel-Hotels,531.5,implementation.csv
R&D-Infrastructure Developmet,Professional-Services-Consultants,16450.23,implementation.csv
R&D-Infrastructure Developmet,Legal-Consultants,24294.57,implementation.csv
R&D-Infrastructure Developmet,Legal-Corporate Fees,26987.94,implementation.csv
R&D-Infrastructure Developmet,Legal-Employment Fees,29792.13,implementation.csv
R&D-Infrastructure Developmet,IT-Application-On-Premise,3334.59,ITDemand.csv
R&D-Infrastructure Developmet,IT-Application-Subscription,8409.58,ITDemand.csv
R&D-Infrastructure Developmet,IT-Infrastructure,2550.95,ITDemand.csv
R&D-Infrastructure Developmet,IT-Consultant-System Implementation,6113.46,ITDemand.csv
R&D-Infrastructure Developmet,Facilities-Offices,750.71,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,1176.71,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,8688.92,implementation.csv
R&D-Applications Development,Salary,80847.74,implementation.csv
R&D-Applications Development,Benefits,21020.41,implementation.csv
R&D-Applications Development,Contractors,56494.53,implementation.csv
R&D-Applications Development,Travel-Trips,845.39,implementation.csv
R&D-Applications Development,Travel-Hotels,406.63,implementation.csv
R&D-Applications Development,Professional-Services-Consultants,26221.73,implementation.csv
R&D-Applications Development,Legal-Consultants,21285.89,implementation.csv
R&D-Applications Development,Legal-Corporate Fees,12224.63,implementation.csv
R&D-Applications Development,Legal-Employment Fees,23193.07,implementation.csv
R&D-Applications Development,IT-Application-On-Premise,5045.45,ITDemand.csv
R&D-Applications Development,IT-Application-Subscription,3696.82,ITDemand.csv
R&D-Applications Development,IT-Infrastructure,3984.14,ITDemand.csv
R&D-Applications Development,IT-Consultant-System Implementation,6144.41,ITDemand.csv
R&D-Applications Development,Facilities-Offices,6190.68,implementation.csv
R&D-Applications Development,Facilities-Supplies,3985.21,implementation.csv
R&D-Applications Development,Facilities-Supplies,5609.77,implementation.csv
R&D-Research,Salary,27622.53,implementation.csv
R&D-Research,Benefits,7181.86,implementation.csv
R&D-Research,Contractors,75009.86,implementation.csv
R&D-Research,Travel-Trips,171.11,implementation.csv
R&D-Research,Travel-Hotels,151.73,implementation.csv
R&D-Research,Professional-Services-Consultants,37503.76,implementation.csv
R&D-Research,Legal-Consultants,4596.66,implementation.csv
R&D-Research,Legal-Corporate Fees,9192.88,implementation.csv
R&D-Research,Legal-Employment Fees,17803.66,implementation.csv
R&D-Research,IT-Application-On-Premise,4256.64,ITDemand.csv
R&D-Research,IT-Application-Subscription,8112.22,ITDemand.csv
R&D-Research,IT-Infrastructure,279.37,ITDemand.csv
R&D-Research,IT-Consultant-System Implementation,3734.01,ITDemand.csv
R&D-Research,Facilities-Offices,3125.74,implementation.csv
R&D-Research,Facilities-Supplies,2422.66,implementation.csv
R&D-Research,Facilities-Supplies,2536.51,implementation.csv
R&D-Parternerships,Salary,37862.33,sales.csv
R&D-Parternerships,Benefits,9844.21,sales.csv
R&D-Parternerships,Contractors,88747.55,sales.csv
R&D-Parternerships,Travel-Trips,733.64,sales.csv
R&D-Parternerships,Travel-Hotels,431.65,sales.csv
R&D-Parternerships,Professional-Services-Consultants,43405.42,sales.csv
R&D-Parternerships,Legal-Consultants,4666.56,sales.csv
R&D-Parternerships,Legal-Corporate Fees,22523.85,sales.csv
R&D-Parternerships,Legal-Employment Fees,25837.07,sales.csv
R&D-Parternerships,IT-Application-On-Premise,6268.39,ITDemand.csv
R&D-Parternerships,IT-Application-Subscription,8120.74,ITDemand.csv
R&D-Parternerships,IT-Infrastructure,4302.69,ITDemand.csv
R&D-Parternerships,IT-Consultant-System Implementation,1095.24,ITDemand.csv
R&D-Parternerships,Facilities-Offices,6327.01,sales.csv
R&D-Parternerships,Facilities-Supplies,1149.67,sales.csv
R&D-Parternerships,Facilities-Supplies,9357.9,sales.csv
Sales-Direct,Salary,24513.39,sales.csv
Sales-Direct,Benefits,6373.48,sales.csv
Sales-Direct,Contractors,34200.09,sales.csv
Sales-Direct,Travel-Trips,980.56,sales.csv
Sales-Direct,Travel-Hotels,627.67,sales.csv
Sales-Direct,Professional-Services-Consultants,24967.36,sales.csv
Sales-Direct,Legal-Consultants,27856.25,sales.csv
Sales-Direct,Legal-Corporate Fees,40625.14,sales.csv
Sales-Direct,Legal-Employment Fees,14575.01,sales.csv
Sales-Direct,IT-Application-On-Premise,5056.55,ITDemand.csv
Sales-Direct,IT-Application-Subscription,2849.79,ITDemand.csv
Sales-Direct,IT-Infrastructure,1520.27,ITDemand.csv
Sales-Direct,IT-Consultant-System Implementation,8021.03,ITDemand.csv
Sales-Direct,Facilities-Offices,8905.99,phones.csv
Sales-Direct,Facilities-Supplies,5003.49,phones.csv
Sales-Direct,Facilities-Supplies,3514.21,phones.csv
Sales-Partners,Salary,11511.03,sales.csv
Sales-Partners,Benefits,2992.87,sales.csv
Sales-Partners,Contractors,92679.17,sales.csv
Sales-Partners,Travel-Trips,309.25,sales.csv
Sales-Partners,Travel-Hotels,689.88,sales.csv
Sales-Partners,Professional-Services-Consultants,10521.86,sales.csv
Sales-Partners,Legal-Consultants,2697.82,sales.csv
Sales-Partners,Legal-Corporate Fees,15493.35,sales.csv
Sales-Partners,Legal-Employment Fees,30643.35,sales.csv
Sales-Partners,IT-Application-On-Premise,8063.62,sales.csv
Sales-Partners,IT-Application-Subscription,6822.53,sales.csv
Sales-Partners,IT-Infrastructure,1844.42,sales.csv
Sales-Partners,IT-Consultant-System Implementation,8579.75,sales.csv
Sales-Partners,Facilities-Offices,2877.44,sales.csv
Sales-Partners,Facilities-Supplies,9251.65,sales.csv
Sales-Partners,Facilities-Supplies,6699.3,sales.csv
Sales-Online,Salary,89364.4,sales.csv
Sales-Online,Benefits,23234.74,sales.csv
Sales-Online,Contractors,73933.51,sales.csv
Sales-Online,Travel-Trips,767.11,sales.csv
Sales-Online,Travel-Hotels,519.46,sales.csv
Sales-Online,Professional-Services-Consultants,25524.33,sales.csv
Sales-Online,Legal-Consultants,1968.75,sales.csv
Sales-Online,Legal-Corporate Fees,22456.87,sales.csv
Sales-Online,Legal-Employment Fees,38881.24,sales.csv
Sales-Online,IT-Application-On-Premise,6441.41,sales.csv
Sales-Online,IT-Application-Subscription,9500.52,sales.csv
Sales-Online,IT-Infrastructure,3139.77,sales.csv
Sales-Online,IT-Consultant-System Implementation,1007.56,sales.csv
Sales-Online,Facilities-Offices,6881.19,sales.csv
Sales-Online,Facilities-Supplies,464.34,sales.csv
Sales-Online,Facilities-Supplies,3753.58,sales.csv
Sales-Ops,Salary,49553.9,sales.csv
Sales-Ops,Benefits,12884.01,sales.csv
Sales-Ops,Contractors,26633.31,sales.csv
Sales-Ops,Travel-Trips,651.79,sales.csv
Sales-Ops,Travel-Hotels,910.93,sales.csv
Sales-Ops,Professional-Services-Consultants,16905.68,sales.csv
Sales-Ops,Legal-Consultants,26820.82,sales.csv
Sales-Ops,Legal-Corporate Fees,13558.68,sales.csv
Sales-Ops,Legal-Employment Fees,28137.73,sales.csv
Sales-Ops,IT-Application-On-Premise,9908.93,ITDemand.csv
Sales-Ops,IT-Application-Subscription,2399.52,ITDemand.csv
Sales-Ops,IT-Infrastructure,1942.54,ITDemand.csv
Sales-Ops,IT-Consultant-System Implementation,2105.35,ITDemand.csv
Sales-Ops,Facilities-Offices,958.85,phones.csv
Sales-Ops,Facilities-Supplies,1665.89,phones.csv
Sales-Ops,Facilities-Supplies,9455.95,phones.csv
Sales-Exec,Salary,26660.98,sales.csv
Sales-Exec,Benefits,6931.85,sales.csv
Sales-Exec,Contractors,71187.79,sales.csv
Sales-Exec,Travel-Trips,84.26,sales.csv
Sales-Exec,Travel-Hotels,516.86,sales.csv
Sales-Exec,Professional-Services-Consultants,3607.79,sales.csv
Sales-Exec,Legal-Consultants,20100.63,sales.csv
Sales-Exec,Legal-Corporate Fees,29670.83,sales.csv
